右上経度,右上緯度,左下経度,左下緯度,kW単価(φ800mm)_Dg3
34.6941,135.4405,34.6913,135.4377,1386.230838
34.6941,135.4432,34.6913,135.4404,1387.462646
34.6941,135.4459,34.6913,135.4432,1386.336494
34.6941,135.4486,34.6913,135.4459,1391.787011
34.6942,135.4514,34.6914,135.4486,1391.751086
34.6942,135.4541,34.6914,135.4514,1401.774174
34.6942,135.4568,34.6914,135.4541,1395.386821
34.6942,135.4596,34.6914,135.4568,1365.819016
34.6942,135.4623,34.6914,135.4595,1342.139835
34.6942,135.465,34.6914,135.4623,1314.872723
34.6942,135.4677,34.6914,135.465,1289.661788
34.6942,135.4705,34.6914,135.4677,1281.928697
34.6943,135.4732,34.6915,135.4705,1273.711654
34.6943,135.4759,34.6915,135.4732,1271.704069
34.6943,135.4787,34.6915,135.4759,1275.481743
34.6943,135.4814,34.6915,135.4786,1285.831109
34.6943,135.4841,34.6915,135.4814,1297.129826
34.6943,135.4869,34.6915,135.4841,1309.602569
34.6943,135.4896,34.6915,135.4868,1341.169964
34.6943,135.4923,34.6915,135.4896,1380.759751
34.6943,135.495,34.6915,135.4923,1424.531791
34.6944,135.4978,34.6916,135.495,1500.19747
34.6944,135.5005,34.6916,135.4977,1585.040956
34.6944,135.5032,34.6916,135.5005,1865.648557
34.6944,135.506,34.6916,135.5032,2171.414659
34.6944,135.5087,34.6916,135.5059,3559.876878
34.6946,135.5742,34.6919,135.5714,5355.572823
34.6947,135.5796,34.6919,135.5769,6217.073779
34.6947,135.5824,34.6919,135.5796,3265.232655
34.6947,135.5851,34.6919,135.5824,2280.943257
34.6917,135.4159,34.6889,135.4132,1439.878514
34.6917,135.4186,34.689,135.4159,1439.959673
34.6918,135.4214,34.689,135.4186,1444.874589
34.6918,135.4241,34.689,135.4213,1442.629931
34.6918,135.4268,34.689,135.4241,1434.89594
34.6918,135.4296,34.689,135.4268,1402.768645
34.6918,135.4323,34.689,135.4295,1380.167534
34.6918,135.435,34.689,135.4323,1381.680326
34.6918,135.4377,34.689,135.435,1382.201208
34.6919,135.4405,34.6891,135.4377,1382.484835
34.6919,135.4432,34.6891,135.4405,1383.085437
34.6919,135.4459,34.6891,135.4432,1389.581064
34.6919,135.4487,34.6891,135.4459,1390.473767
34.6919,135.4514,34.6891,135.4486,1397.05366
34.6919,135.4541,34.6891,135.4514,1398.463676
34.6919,135.4568,34.6891,135.4541,1388.564471
34.6919,135.4596,34.6891,135.4568,1359.278283
34.692,135.4623,34.6892,135.4596,1337.340739
34.692,135.465,34.6892,135.4623,1314.872723
34.692,135.4678,34.6892,135.465,1296.460019
34.692,135.4705,34.6892,135.4677,1291.993756
34.692,135.4732,34.6892,135.4705,1283.452924
34.692,135.4759,34.6892,135.4732,1280.204413
34.692,135.4787,34.6892,135.4759,1283.687562
34.692,135.4814,34.6892,135.4787,1293.922855
34.692,135.4841,34.6892,135.4814,1302.968901
34.6921,135.4869,34.6893,135.4841,1316.554438
34.6921,135.4896,34.6893,135.4868,1344.981593
34.6921,135.4923,34.6893,135.4896,1376.750852
34.6921,135.4951,34.6893,135.4923,1417.091957
34.6921,135.4978,34.6893,135.495,1488.888504
34.6921,135.5005,34.6893,135.4978,1560.355415
34.6921,135.5032,34.6893,135.5005,1804.599913
34.6921,135.506,34.6893,135.5032,2032.070797
34.6921,135.5087,34.6894,135.5059,4750.412108
34.6924,135.5715,34.6896,135.5687,4714.735049
34.6924,135.5742,34.6896,135.5714,3579.860772
34.6924,135.5769,34.6896,135.5742,4255.164101
34.6924,135.5797,34.6896,135.5769,4225.532039
34.6924,135.5824,34.6896,135.5796,2627.379718
34.6924,135.5851,34.6896,135.5824,2022.912162
34.6895,135.4159,34.6867,135.4132,1451.027089
34.6895,135.4187,34.6867,135.4159,1450.776951
34.6895,135.4214,34.6867,135.4186,1455.183522
34.6895,135.4241,34.6867,135.4214,1441.389768
34.6895,135.4268,34.6867,135.4241,1432.554192
34.6895,135.4296,34.6868,135.4268,1401.731414
34.6896,135.4323,34.6868,135.4296,1383.476647
34.6896,135.435,34.6868,135.4323,1386.442319
34.6896,135.4378,34.6868,135.435,1387.443668
34.6896,135.4405,34.6868,135.4377,1388.467845
34.6896,135.4432,34.6868,135.4405,1389.611586
34.6896,135.4459,34.6868,135.4432,1396.639363
34.6896,135.4487,34.6868,135.4459,1397.139288
34.6896,135.4514,34.6869,135.4487,1401.145356
34.6897,135.4541,34.6869,135.4514,1399.642171
34.6897,135.4569,34.6869,135.4541,1395.384003
34.6897,135.4596,34.6869,135.4568,1373.065238
34.6897,135.4623,34.6869,135.4596,1349.031526
34.6897,135.465,34.6869,135.4623,1328.682482
34.6897,135.4678,34.6869,135.465,1310.978627
34.6897,135.4705,34.6869,135.4678,1298.076803
34.6897,135.4732,34.6869,135.4705,1288.294194
34.6898,135.476,34.687,135.4732,1286.928856
34.6898,135.4787,34.687,135.4759,1291.556104
34.6898,135.4814,34.687,135.4787,1306.030282
34.6898,135.4842,34.687,135.4814,1319.877976
34.6898,135.4869,34.687,135.4841,1340.652078
34.6898,135.4896,34.687,135.4869,1367.147689
34.6898,135.4923,34.687,135.4896,1424.221219
34.6898,135.4951,34.687,135.4923,1464.52181
34.6898,135.4978,34.6871,135.495,1533.335212
34.6899,135.5005,34.6871,135.4978,1626.606851
34.6899,135.5033,34.6871,135.5005,1904.054962
34.6899,135.506,34.6871,135.5032,2260.281852
34.6899,135.5087,34.6871,135.506,6562.256683
34.6901,135.5715,34.6873,135.5687,4312.62545
34.6901,135.5742,34.6873,135.5715,2451.662226
34.6901,135.5769,34.6874,135.5742,2467.614481
34.6902,135.5797,34.6874,135.5769,2854.791642
34.6902,135.5824,34.6874,135.5796,2248.664589
34.6902,135.5851,34.6874,135.5824,1848.734654
34.6873,135.4214,34.6845,135.4187,1466.226719
34.6873,135.4241,34.6845,135.4214,1458.015401
34.6873,135.4269,34.6845,135.4241,1449.019952
34.6873,135.4296,34.6845,135.4268,1411.570882
34.6873,135.4323,34.6845,135.4296,1398.414172
34.6873,135.435,34.6845,135.4323,1388.685513
34.6873,135.4378,34.6845,135.435,1395.484848
34.6873,135.4405,34.6845,135.4378,1402.280224
34.6874,135.4432,34.6846,135.4405,1397.221305
34.6874,135.446,34.6846,135.4432,1397.313021
34.6874,135.4487,34.6846,135.4459,1398.948338
34.6874,135.4514,34.6846,135.4487,1393.802686
34.6874,135.4541,34.6846,135.4514,1388.238721
34.6874,135.4569,34.6846,135.4541,1373.564384
34.6874,135.4596,34.6846,135.4569,1366.143973
34.6874,135.4623,34.6846,135.4596,1357.295599
34.6875,135.4651,34.6847,135.4623,1343.156425
34.6875,135.4678,34.6847,135.465,1329.718106
34.6875,135.4705,34.6847,135.4678,1320.187012
34.6875,135.4732,34.6847,135.4705,1306.154542
34.6875,135.476,34.6847,135.4732,1302.9042
34.6875,135.4787,34.6847,135.476,1308.097906
34.6875,135.4814,34.6847,135.4787,1333.847023
34.6875,135.4842,34.6847,135.4814,1352.085195
34.6875,135.4869,34.6848,135.4841,1379.225557
34.6876,135.4896,34.6848,135.4869,1413.0481
34.6876,135.4924,34.6848,135.4896,1457.62894
34.6876,135.4951,34.6848,135.4923,1542.120369
34.6876,135.4978,34.6848,135.4951,1618.20604
34.6876,135.5005,34.6848,135.4978,1750.832427
34.6876,135.5033,34.6848,135.5005,2024.388954
34.6876,135.506,34.6848,135.5032,2498.454247
34.6877,135.5142,34.6849,135.5114,3394.778378
34.6877,135.5169,34.6849,135.5142,3459.443562
34.6877,135.5196,34.6849,135.5169,4228.476661
34.6877,135.5224,34.6849,135.5196,6007.786147
34.6877,135.536,34.685,135.5333,5670.900943
34.6878,135.5387,34.685,135.536,5708.244599
34.6879,135.5742,34.6851,135.5715,2456.625105
34.6879,135.577,34.6851,135.5742,2272.193501
34.6879,135.5797,34.6851,135.5769,2313.473531
34.6879,135.5824,34.6851,135.5797,1989.14187
34.685,135.4241,34.6822,135.4214,1459.620167
34.685,135.4269,34.6822,135.4241,1460.101927
34.685,135.4296,34.6822,135.4269,1429.319072
34.6851,135.4323,34.6823,135.4296,1428.61044
34.6851,135.4351,34.6823,135.4323,1415.842732
34.6851,135.4378,34.6823,135.435,1408.462864
34.6851,135.4405,34.6823,135.4378,1405.879794
34.6851,135.4432,34.6823,135.4405,1402.447911
34.6851,135.446,34.6823,135.4432,1399.262381
34.6851,135.4487,34.6823,135.446,1394.710326
34.6851,135.4514,34.6823,135.4487,1383.969067
34.6852,135.4542,34.6824,135.4514,1370.795591
34.6852,135.4569,34.6824,135.4541,1367.995627
34.6852,135.4596,34.6824,135.4569,1363.440662
34.6852,135.4623,34.6824,135.4596,1356.564777
34.6852,135.4651,34.6824,135.4623,1354.997238
34.6852,135.4678,34.6824,135.4651,1351.899548
34.6852,135.4705,34.6824,135.4678,1346.652432
34.6852,135.4733,34.6824,135.4705,1330.837447
34.6852,135.476,34.6825,135.4732,1324.709279
34.6853,135.4787,34.6825,135.476,1330.379917
34.6853,135.4814,34.6825,135.4787,1359.652924
34.6853,135.4842,34.6825,135.4814,1380.476797
34.6853,135.4869,34.6825,135.4842,1417.27282
34.6853,135.4896,34.6825,135.4869,1447.915739
34.6853,135.4924,34.6825,135.4896,1539.869304
34.6853,135.4951,34.6825,135.4923,1689.398066
34.6853,135.4978,34.6825,135.4951,1909.537206
34.6854,135.5006,34.6826,135.4978,2457.876452
34.6854,135.5033,34.6826,135.5005,3542.16063
34.6854,135.506,34.6826,135.5033,5495.132377
34.6854,135.5142,34.6826,135.5114,3154.775976
34.6854,135.5169,34.6826,135.5142,2864.902742
34.6854,135.5197,34.6826,135.5169,3014.338802
34.6854,135.5224,34.6826,135.5196,2931.33527
34.6855,135.5251,34.6827,135.5224,3887.164644
34.6855,135.5333,34.6827,135.5306,5708.244599
34.6855,135.536,34.6827,135.5333,3616.12873
34.6855,135.5388,34.6827,135.536,3229.304954
34.6856,135.5715,34.6828,135.5688,2760.629667
34.6828,135.4242,34.68,135.4214,1459.628292
34.6828,135.4269,34.68,135.4241,1456.265748
34.6828,135.4296,34.68,135.4269,1458.336793
34.6828,135.4323,34.68,135.4296,1451.02327
34.6828,135.4351,34.68,135.4323,1437.169789
34.6828,135.4378,34.68,135.4351,1425.9564
34.6828,135.4405,34.68,135.4378,1409.227646
34.6829,135.4433,34.6801,135.4405,1401.844426
34.6829,135.446,34.6801,135.4432,1389.564732
34.6829,135.4487,34.6801,135.446,1381.38031
34.6829,135.4514,34.6801,135.4487,1373.825256
34.6829,135.4542,34.6801,135.4514,1370.394873
34.6829,135.4569,34.6801,135.4542,1377.27111
34.6829,135.4596,34.6801,135.4569,1377.024122
34.6829,135.4624,34.6801,135.4596,1376.302766
34.6829,135.4651,34.6802,135.4623,1376.193203
34.683,135.4678,34.6802,135.4651,1375.653483
34.683,135.4705,34.6802,135.4678,1368.274834
34.683,135.4733,34.6802,135.4705,1364.808382
34.683,135.476,34.6802,135.4733,1355.901251
34.683,135.4787,34.6802,135.476,1352.011411
34.683,135.4815,34.6802,135.4787,1384.897222
34.683,135.4842,34.6802,135.4814,1413.818599
34.683,135.4869,34.6802,135.4842,1455.846508
34.6831,135.4897,34.6803,135.4869,1596.810133
34.6831,135.4924,34.6803,135.4896,1952.268887
34.6831,135.4951,34.6803,135.4924,2192.39785
34.6831,135.4978,34.6803,135.4951,3256.897089
34.6831,135.5006,34.6803,135.4978,5591.824865
34.6832,135.5142,34.6804,135.5115,3816.266672
34.6832,135.5169,34.6804,135.5142,3940.171434
34.6832,135.5197,34.6804,135.5169,4555.45346
34.6832,135.5224,34.6804,135.5196,3919.808791
34.6832,135.5251,34.6804,135.5224,3449.610011
34.6832,135.5279,34.6804,135.5251,4432.333096
34.6832,135.5306,34.6804,135.5278,5299.444549
34.6832,135.5333,34.6804,135.5306,5043.943482
34.6832,135.536,34.6804,135.5333,4998.240534
34.6832,135.5388,34.6805,135.536,5077.710467
34.6805,135.4269,34.6777,135.4242,1460.759812
34.6805,135.4296,34.6777,135.4269,1469.145582
34.6805,135.4324,34.6778,135.4296,1464.106412
34.6806,135.4351,34.6778,135.4323,1458.661442
34.6806,135.4378,34.6778,135.4351,1441.43112
34.6806,135.4405,34.6778,135.4378,1419.516245
34.6806,135.4433,34.6778,135.4405,1409.583266
34.6806,135.446,34.6778,135.4433,1400.396535
34.6806,135.4487,34.6778,135.446,1390.434682
34.6806,135.4515,34.6778,135.4487,1376.222796
34.6806,135.4542,34.6779,135.4514,1379.216489
34.6807,135.4569,34.6779,135.4542,1376.059045
34.6807,135.4596,34.6779,135.4569,1375.92228
34.6807,135.4624,34.6779,135.4596,1375.731301
34.6807,135.4651,34.6779,135.4624,1375.722156
34.6807,135.4678,34.6779,135.4651,1374.413229
34.6807,135.4706,34.6779,135.4678,1369.958124
34.6807,135.4733,34.6779,135.4705,1369.066523
34.6807,135.476,34.6779,135.4733,1359.859049
34.6808,135.4787,34.678,135.476,1367.1061
34.6808,135.4815,34.678,135.4787,1424.209218
34.6808,135.4842,34.678,135.4815,1483.148532
34.6808,135.4869,34.678,135.4842,1601.535101
34.6808,135.4897,34.678,135.4869,1765.940778
34.6808,135.4924,34.678,135.4896,2433.256418
34.6808,135.4951,34.678,135.4924,4429.376727
34.6809,135.5142,34.6781,135.5115,5561.745196
34.681,135.5361,34.6782,135.5333,5885.416109
34.6783,135.4269,34.6755,135.4242,1458.513573
34.6783,135.4296,34.6755,135.4269,1476.586229
34.6783,135.4324,34.6755,135.4296,1476.738234
34.6783,135.4351,34.6755,135.4324,1468.37086
34.6783,135.4378,34.6755,135.4351,1455.232652
34.6783,135.4406,34.6755,135.4378,1437.506201
34.6783,135.4433,34.6755,135.4405,1426.255877
34.6784,135.446,34.6756,135.4433,1414.511979
34.6784,135.4487,34.6756,135.446,1410.98341
34.6784,135.4515,34.6756,135.4487,1398.124524
34.6784,135.4542,34.6756,135.4515,1384.35189
34.6784,135.4569,34.6756,135.4542,1378.227574
34.6784,135.4597,34.6756,135.4569,1376.080032
34.6784,135.4624,34.6756,135.4596,1374.509844
34.6784,135.4651,34.6756,135.4624,1373.313661
34.6785,135.4678,34.6757,135.4651,1371.120493
34.6785,135.4706,34.6757,135.4678,1362.41149
34.6785,135.4733,34.6757,135.4706,1372.87107
34.6785,135.476,34.6757,135.4733,1358.22866
34.6785,135.4788,34.6757,135.476,1367.479506
34.6785,135.4815,34.6757,135.4787,1559.114329
34.6785,135.4842,34.6757,135.4815,1667.234709
34.6785,135.4869,34.6757,135.4842,1831.428563
34.6785,135.4897,34.6758,135.4869,2384.245015
34.6786,135.4924,34.6758,135.4897,4536.556679
34.6788,135.5552,34.676,135.5524,6434.638397
34.6788,135.5579,34.676,135.5551,6307.550944
34.6788,135.5606,34.676,135.5579,3963.333774
34.6788,135.5634,34.676,135.5606,3166.943637
34.6788,135.5661,34.676,135.5633,2741.917763
34.676,135.4215,34.6732,135.4187,1420.01309
34.676,135.4242,34.6732,135.4215,1432.792224
34.676,135.4269,34.6732,135.4242,1472.941664
34.676,135.4297,34.6732,135.4269,1472.019437
34.676,135.4324,34.6732,135.4296,1476.104219
34.6761,135.4351,34.6733,135.4324,1479.186199
34.6761,135.4378,34.6733,135.4351,1472.741999
34.6761,135.4406,34.6733,135.4378,1463.666794
34.6761,135.4433,34.6733,135.4406,1453.447965
34.6761,135.446,34.6733,135.4433,1446.329948
34.6761,135.4488,34.6733,135.446,1430.802301
34.6761,135.4515,34.6733,135.4487,1423.210866
34.6761,135.4542,34.6733,135.4515,1411.411133
34.6762,135.4569,34.6734,135.4542,1382.860059
34.6762,135.4597,34.6734,135.4569,1389.426874
34.6762,135.4624,34.6734,135.4597,1387.642768
34.6762,135.4651,34.6734,135.4624,1381.372491
34.6762,135.4679,34.6734,135.4651,1370.99689
34.6762,135.4706,34.6734,135.4678,1374.758032
34.6762,135.4733,34.6734,135.4706,1376.078307
34.6762,135.476,34.6734,135.4733,1323.482556
34.6762,135.4788,34.6735,135.476,1394.707001
34.6763,135.4815,34.6735,135.4788,1708.298575
34.6763,135.4842,34.6735,135.4815,1967.118287
34.6763,135.487,34.6735,135.4842,2595.867657
34.6763,135.4897,34.6735,135.4869,4368.248128
34.6763,135.4924,34.6735,135.4897,8551.453808
34.6764,135.5061,34.6736,135.5033,6031.673965
34.6764,135.5197,34.6736,135.517,6448.314568
34.6765,135.5552,34.6738,135.5524,5602.829186
34.6766,135.5579,34.6738,135.5552,5608.007402
34.6766,135.5606,34.6738,135.5579,3620.443919
34.6766,135.5634,34.6738,135.5606,2254.873284
34.6766,135.5661,34.6738,135.5633,1691.626431
34.6737,135.416,34.6709,135.4133,1390.911686
34.6737,135.4188,34.6709,135.416,1394.182561
34.6737,135.4215,34.6709,135.4187,1412.382438
34.6737,135.4242,34.671,135.4215,1424.261193
34.6738,135.427,34.671,135.4242,1442.528599
34.6738,135.4297,34.671,135.4269,1453.022761
34.6738,135.4324,34.671,135.4297,1481.819562
34.6738,135.4351,34.671,135.4324,1491.382063
34.6738,135.4379,34.671,135.4351,1493.274174
34.6738,135.4406,34.671,135.4378,1490.393654
34.6738,135.4433,34.671,135.4406,1486.989603
34.6738,135.4461,34.6711,135.4433,1481.029722
34.6739,135.4488,34.6711,135.446,1459.904044
34.6739,135.4515,34.6711,135.4488,1429.484963
34.6739,135.4542,34.6711,135.4515,1411.887209
34.6739,135.457,34.6711,135.4542,1402.495498
34.6739,135.4597,34.6711,135.4569,1405.001567
34.6739,135.4624,34.6711,135.4597,1404.751889
34.6739,135.4651,34.6711,135.4624,1397.117215
34.6739,135.4679,34.6712,135.4651,1372.352127
34.674,135.4706,34.6712,135.4679,1365.298703
34.674,135.4733,34.6712,135.4706,1414.305749
34.674,135.4761,34.6712,135.4733,1375.284135
34.674,135.4788,34.6712,135.476,1490.672812
34.674,135.4815,34.6712,135.4788,3015.924152
34.674,135.4842,34.6712,135.4815,4105.343215
34.674,135.487,34.6712,135.4842,5238.138334
34.6743,135.5552,34.6715,135.5524,3945.295194
34.6743,135.5579,34.6715,135.5552,3690.914847
34.6743,135.5606,34.6715,135.5579,2457.620093
34.6743,135.5634,34.6715,135.5606,1685.049711
34.6743,135.5661,34.6715,135.5634,1358.375646
34.6714,135.4133,34.6686,135.4106,1400.889053
34.6715,135.4161,34.6687,135.4133,1396.348207
34.6715,135.4188,34.6687,135.416,1397.408236
34.6715,135.4215,34.6687,135.4188,1407.740032
34.6715,135.4242,34.6687,135.4215,1415.48355
34.6715,135.427,34.6687,135.4242,1440.849522
34.6715,135.4297,34.6687,135.4269,1453.669789
34.6715,135.4324,34.6687,135.4297,1476.281641
34.6715,135.4352,34.6687,135.4324,1485.875044
34.6716,135.4379,34.6688,135.4351,1484.787528
34.6716,135.4406,34.6688,135.4379,1476.077066
34.6716,135.4433,34.6688,135.4406,1472.322442
34.6716,135.4461,34.6688,135.4433,1485.130455
34.6716,135.4488,34.6688,135.446,1471.173286
34.6716,135.4515,34.6688,135.4488,1444.286954
34.6716,135.4543,34.6688,135.4515,1422.046363
34.6716,135.457,34.6688,135.4542,1412.96481
34.6717,135.4597,34.6689,135.457,1413.222338
34.6717,135.4624,34.6689,135.4597,1411.63032
34.6717,135.4652,34.6689,135.4624,1406.205171
34.6717,135.4679,34.6689,135.4651,1392.56248
34.6717,135.4706,34.6689,135.4679,1370.381587
34.6717,135.4733,34.6689,135.4706,1417.272217
34.6717,135.4761,34.6689,135.4733,1373.771769
34.6717,135.4788,34.6689,135.4761,1430.136551
34.6718,135.4815,34.669,135.4788,3646.438403
34.6718,135.4843,34.669,135.4815,6921.553045
34.6718,135.487,34.669,135.4842,8223.38661
34.672,135.5552,34.6692,135.5525,3945.295194
34.6721,135.5579,34.6693,135.5552,3690.914847
34.6721,135.5607,34.6693,135.5579,2457.620093
34.6721,135.5634,34.6693,135.5606,1685.049711
34.6721,135.5661,34.6693,135.5634,1358.375646
34.6691,135.3997,34.6663,135.397,1463.227915
34.6691,135.4024,34.6663,135.3997,1457.264228
34.6691,135.4052,34.6664,135.4024,1442.135002
34.6692,135.4079,34.6664,135.4051,1427.469548
34.6692,135.4106,34.6664,135.4079,1414.013017
34.6692,135.4133,34.6664,135.4106,1406.78937
34.6692,135.4243,34.6664,135.4215,1416.7525
34.6693,135.427,34.6665,135.4242,1436.041866
34.6693,135.4297,34.6665,135.427,1473.90799
34.6693,135.4324,34.6665,135.4297,1471.729402
34.6693,135.4352,34.6665,135.4324,1485.075404
34.6693,135.4379,34.6665,135.4351,1483.118841
34.6693,135.4406,34.6665,135.4379,1471.990323
34.6693,135.4434,34.6665,135.4406,1461.716773
34.6693,135.4461,34.6665,135.4433,1467.390299
34.6694,135.4488,34.6666,135.4461,1468.1189
34.6694,135.4515,34.6666,135.4488,1464.099549
34.6694,135.4543,34.6666,135.4515,1452.159739
34.6694,135.457,34.6666,135.4542,1429.170085
34.6694,135.4597,34.6666,135.457,1412.083544
34.6694,135.4625,34.6666,135.4597,1410.809519
34.6694,135.4652,34.6666,135.4624,1406.142055
34.6694,135.4679,34.6666,135.4652,1392.119488
34.6695,135.4706,34.6667,135.4679,1370.126772
34.6695,135.4734,34.6667,135.4706,1408.576535
34.6695,135.4761,34.6667,135.4733,1345.988813
34.6695,135.4788,34.6667,135.4761,1379.330072
34.6695,135.4815,34.6667,135.4788,3377.397157
34.6695,135.4843,34.6667,135.4815,6283.105042
34.6695,135.487,34.6667,135.4843,7939.061312
34.6698,135.5525,34.667,135.5497,5812.130276
34.6698,135.5552,34.667,135.5525,2765.66272
34.6698,135.5579,34.667,135.5552,2302.79469
34.6698,135.5607,34.667,135.5579,1685.51778
34.6698,135.5634,34.667,135.5607,1344.232168
34.6698,135.5661,34.667,135.5634,1215.013739
34.6668,135.3943,34.664,135.3915,1469.690506
34.6669,135.397,34.6641,135.3942,1466.447925
34.6669,135.3997,34.6641,135.397,1474.667616
34.6669,135.4024,34.6641,135.3997,1474.467934
34.6669,135.4052,34.6641,135.4024,1455.857702
34.6669,135.4079,34.6641,135.4052,1423.631113
34.6669,135.4106,34.6641,135.4079,1411.032134
34.667,135.4215,34.6642,135.4188,1410.020523
34.667,135.4243,34.6642,135.4215,1418.247654
34.667,135.427,34.6642,135.4242,1439.741946
34.667,135.4297,34.6642,135.427,1476.691306
34.667,135.4325,34.6642,135.4297,1474.79276
34.667,135.4352,34.6642,135.4324,1487.390821
34.667,135.4379,34.6643,135.4352,1485.25528
34.6671,135.4406,34.6643,135.4379,1474.656719
34.6671,135.4434,34.6643,135.4406,1463.7408
34.6671,135.4461,34.6643,135.4433,1467.128431
34.6671,135.4488,34.6643,135.4461,1466.152831
34.6671,135.4516,34.6643,135.4488,1458.785191
34.6671,135.4543,34.6643,135.4515,1445.516888
34.6671,135.457,34.6643,135.4543,1424.187041
34.6671,135.4597,34.6644,135.457,1414.296062
34.6672,135.4625,34.6644,135.4597,1417.326659
34.6672,135.4652,34.6644,135.4624,1408.824665
34.6672,135.4679,34.6644,135.4652,1397.254376
34.6672,135.4706,34.6644,135.4679,1383.592685
34.6672,135.4734,34.6644,135.4706,1373.026772
34.6672,135.4761,34.6644,135.4734,1309.33642
34.6672,135.4788,34.6644,135.4761,1343.576204
34.6672,135.4816,34.6644,135.4788,3526.374983
34.6673,135.4843,34.6645,135.4815,8268.683838
34.6673,135.487,34.6645,135.4843,6694.727864
34.6675,135.5552,34.6647,135.5525,2093.810907
34.6675,135.558,34.6647,135.5552,1598.067951
34.6676,135.5607,34.6648,135.5579,1290.760266
34.6676,135.5634,34.6648,135.5607,1117.829886
34.6676,135.5661,34.6648,135.5634,1123.47813
34.6646,135.3943,34.6618,135.3915,1469.079742
34.6646,135.397,34.6618,135.3943,1466.7532
34.6646,135.3997,34.6618,135.397,1472.696667
34.6646,135.4025,34.6618,135.3997,1469.332653
34.6646,135.4052,34.6618,135.4024,1450.069667
34.6647,135.4079,34.6619,135.4052,1431.425311
34.6647,135.4106,34.6619,135.4079,1416.084658
34.6647,135.4216,34.6619,135.4188,1409.877656
34.6647,135.4243,34.6619,135.4215,1417.468302
34.6647,135.427,34.6619,135.4243,1441.237006
34.6648,135.4297,34.662,135.427,1464.56234
34.6648,135.4325,34.662,135.4297,1465.885329
34.6648,135.4352,34.662,135.4324,1470.113752
34.6648,135.4379,34.662,135.4352,1481.161717
34.6648,135.4407,34.662,135.4379,1473.922196
34.6648,135.4434,34.662,135.4406,1461.692129
34.6648,135.4461,34.662,135.4434,1464.638734
34.6648,135.4488,34.6621,135.4461,1464.120551
34.6649,135.4516,34.6621,135.4488,1466.893444
34.6649,135.4543,34.6621,135.4515,1458.133094
34.6649,135.457,34.6621,135.4543,1441.062831
34.6649,135.4598,34.6621,135.457,1422.437338
34.6649,135.4625,34.6621,135.4597,1409.42382
34.6649,135.4652,34.6621,135.4625,1399.952708
34.6649,135.4679,34.6621,135.4652,1389.005271
34.6649,135.4707,34.6621,135.4679,1383.890817
34.665,135.4734,34.6622,135.4706,1350.098477
34.665,135.4761,34.6622,135.4734,1329.202481
34.665,135.4788,34.6622,135.4761,1339.724608
34.665,135.4816,34.6622,135.4788,4046.940065
34.665,135.487,34.6622,135.4843,4730.950453
34.665,135.4898,34.6622,135.487,4531.638543
34.665,135.4925,34.6622,135.4897,5471.473407
34.6652,135.5252,34.6624,135.5225,6380.508947
34.6653,135.5525,34.6625,135.5498,5466.544152
34.6653,135.5552,34.6625,135.5525,1996.664695
34.6653,135.558,34.6625,135.5552,1287.747031
34.6653,135.5607,34.6625,135.5579,1076.817038
34.6623,135.3916,34.6595,135.3888,1476.137467
34.6623,135.3943,34.6595,135.3915,1462.944989
34.6623,135.397,34.6596,135.3943,1463.729029
34.6624,135.3997,34.6596,135.397,1474.320806
34.6624,135.4025,34.6596,135.3997,1477.402566
34.6624,135.4052,34.6596,135.4025,1462.643907
34.6624,135.4079,34.6596,135.4052,1442.723419
34.6624,135.4107,34.6596,135.4079,1426.379481
34.6624,135.4134,34.6596,135.4106,1415.579524
34.6625,135.4216,34.6597,135.4188,1410.894728
34.6625,135.4243,34.6597,135.4216,1417.786061
34.6625,135.427,34.6597,135.4243,1435.774013
34.6625,135.4298,34.6597,135.427,1445.189087
34.6625,135.4325,34.6597,135.4297,1462.001129
34.6625,135.4352,34.6597,135.4325,1458.538103
34.6625,135.4379,34.6597,135.4352,1461.003527
34.6626,135.4407,34.6598,135.4379,1463.900862
34.6626,135.4434,34.6598,135.4406,1463.017359
34.6626,135.4461,34.6598,135.4434,1464.797117
34.6626,135.4489,34.6598,135.4461,1466.23004
34.6626,135.4516,34.6598,135.4488,1477.591983
34.6626,135.4543,34.6598,135.4516,1480.854615
34.6626,135.457,34.6598,135.4543,1459.169576
34.6626,135.4598,34.6598,135.457,1433.542998
34.6627,135.4625,34.6599,135.4597,1406.355893
34.6627,135.4652,34.6599,135.4625,1382.965297
34.6627,135.468,34.6599,135.4652,1369.627937
34.6627,135.4707,34.6599,135.4679,1370.255107
34.6627,135.4734,34.6599,135.4707,1357.960219
34.6627,135.4761,34.6599,135.4734,1344.608024
34.6627,135.4789,34.6599,135.4761,1404.422513
34.6627,135.4816,34.6599,135.4788,4028.142305
34.6627,135.4843,34.66,135.4816,6754.486315
34.6628,135.487,34.66,135.4843,3499.06146
34.6628,135.4898,34.66,135.487,5177.358369
34.6629,135.5171,34.6601,135.5143,3747.908591
34.6629,135.5198,34.6601,135.517,3304.936824
34.663,135.5498,34.6602,135.547,6110.638478
34.663,135.5525,34.6602,135.5498,2599.770355
34.663,135.5553,34.6602,135.5525,1699.681795
34.663,135.558,34.6602,135.5552,1129.53537
34.663,135.5607,34.6603,135.558,996.2634034
34.6601,135.3943,34.6573,135.3916,1465.274855
34.6601,135.397,34.6573,135.3943,1457.202904
