右上経度,右上緯度,左下経度,左下緯度,kW単価(φ800mm)_Dg2
34.7281,135.4785,34.7253,135.4757,22.22853465
34.7281,135.4812,34.7253,135.4784,22.63949841
34.7281,135.4839,34.7253,135.4812,24.46392568
34.7281,135.4866,34.7253,135.4839,25.56373299
34.7281,135.4894,34.7253,135.4866,25.90819467
34.7281,135.4921,34.7253,135.4894,26.37994374
34.7281,135.4948,34.7254,135.4921,26.87952094
34.7282,135.4976,34.7254,135.4948,62.01537829
34.7282,135.5003,34.7254,135.4975,121.0353527
34.7282,135.503,34.7254,135.5003,380.19336
34.7283,135.544,34.7255,135.5412,356.4060766
34.7284,135.5494,34.7256,135.5467,387.2015326
34.7284,135.5522,34.7256,135.5494,230.8316829
34.7284,135.5549,34.7256,135.5522,298.4821761
34.7257,135.4512,34.7229,135.4484,23.18842436
34.7257,135.4539,34.7229,135.4511,22.84568495
34.7257,135.4566,34.7229,135.4539,22.70468446
34.7257,135.4594,34.7229,135.4566,22.35293005
34.7258,135.4621,34.723,135.4593,22.31658087
34.7258,135.4648,34.723,135.4621,22.17357592
34.7258,135.4675,34.723,135.4648,21.86319318
34.7258,135.4703,34.723,135.4675,21.9633999
34.7258,135.473,34.723,135.4703,22.01240779
34.7258,135.4757,34.723,135.473,22.06761492
34.7258,135.4785,34.723,135.4757,22.11731042
34.7258,135.4812,34.723,135.4784,22.52323925
34.7258,135.4839,34.7231,135.4812,24.10924574
34.7259,135.4867,34.7231,135.4839,25.06236127
34.7259,135.4894,34.7231,135.4866,25.68275354
34.7259,135.4921,34.7231,135.4894,26.07676657
34.7259,135.4948,34.7231,135.4921,26.46781043
34.7259,135.4976,34.7231,135.4948,58.85754803
34.7259,135.5003,34.7231,135.4976,89.40555027
34.7259,135.503,34.7231,135.5003,136.3961096
34.7259,135.5058,34.7231,135.503,207.0727642
34.726,135.5085,34.7232,135.5057,377.6302587
34.7261,135.544,34.7233,135.5412,419.0659978
34.7261,135.5467,34.7233,135.544,285.7916074
34.7261,135.5495,34.7233,135.5467,207.0800556
34.7261,135.5522,34.7233,135.5494,245.860227
34.7261,135.5549,34.7233,135.5522,245.860227
34.7261,135.5576,34.7233,135.5549,441.643798
34.7235,135.4512,34.7207,135.4484,23.47093846
34.7235,135.4539,34.7207,135.4512,22.86000874
34.7235,135.4566,34.7207,135.4539,22.19107787
34.7235,135.4594,34.7207,135.4566,21.97026131
34.7235,135.4621,34.7207,135.4593,21.66744187
34.7235,135.4648,34.7207,135.4621,21.78251971
34.7235,135.4676,34.7207,135.4648,21.61041353
34.7235,135.4703,34.7207,135.4675,22.02497046
34.7235,135.473,34.7208,135.4703,21.91812588
34.7236,135.4757,34.7208,135.473,21.8220538
34.7236,135.4785,34.7208,135.4757,22.00618251
34.7236,135.4812,34.7208,135.4785,22.6333508
34.7236,135.4839,34.7208,135.4812,24.16672988
34.7236,135.4867,34.7208,135.4839,24.82826474
34.7236,135.4894,34.7208,135.4867,25.33278279
34.7236,135.4921,34.7208,135.4894,25.7783922
34.7236,135.4949,34.7208,135.4921,26.12018183
34.7237,135.4976,34.7209,135.4948,29.73576543
34.7237,135.5003,34.7209,135.4976,61.75092721
34.7237,135.5031,34.7209,135.5003,75.24446901
34.7237,135.5058,34.7209,135.503,102.6485
34.7237,135.5085,34.7209,135.5058,254.7487741
34.7238,135.5467,34.7211,135.544,295.0754436
34.7239,135.5495,34.7211,135.5467,260.5356049
34.7239,135.5522,34.7211,135.5494,294.3002892
34.7239,135.5549,34.7211,135.5522,280.3093664
34.7239,135.5577,34.7211,135.5549,415.4399632
34.7212,135.4539,34.7184,135.4512,23.64964605
34.7212,135.4567,34.7184,135.4539,23.08716509
34.7212,135.4594,34.7184,135.4566,22.28918069
34.7212,135.4621,34.7185,135.4594,22.04936821
34.7213,135.4648,34.7185,135.4621,22.09469065
34.7213,135.4676,34.7185,135.4648,22.44037573
34.7213,135.4703,34.7185,135.4676,22.44325561
34.7213,135.473,34.7185,135.4703,22.12418877
34.7213,135.4758,34.7185,135.473,21.75660786
34.7213,135.4785,34.7185,135.4757,22.02518997
34.7213,135.4812,34.7185,135.4785,22.97993166
34.7213,135.484,34.7185,135.4812,24.03039557
34.7214,135.4867,34.7186,135.4839,24.3625729
34.7214,135.4894,34.7186,135.4867,25.03894162
34.7214,135.4921,34.7186,135.4894,25.35981811
34.7214,135.4949,34.7186,135.4921,25.82187257
34.7214,135.4976,34.7186,135.4949,27.88185974
34.7214,135.5003,34.7186,135.4976,30.85646458
34.7214,135.5031,34.7186,135.5003,65.97687637
34.7214,135.5058,34.7186,135.503,102.4281275
34.7214,135.5085,34.7186,135.5058,256.1982491
34.7216,135.5467,34.7188,135.544,416.4695542
34.7216,135.5495,34.7188,135.5467,418.5441224
34.7216,135.5549,34.7188,135.5522,397.2706031
34.719,135.4539,34.7162,135.4512,23.96702804
34.719,135.4567,34.7162,135.4539,24.27858116
34.719,135.4594,34.7162,135.4566,23.46152022
34.719,135.4621,34.7162,135.4594,23.35356298
34.719,135.4649,34.7162,135.4621,23.32841022
34.719,135.4676,34.7162,135.4648,23.38073795
34.719,135.4703,34.7162,135.4676,23.79466401
34.719,135.473,34.7162,135.4703,23.96402309
34.7191,135.4758,34.7163,135.473,23.8114924
34.7191,135.4785,34.7163,135.4758,23.52194612
34.7191,135.4812,34.7163,135.4785,23.67661763
34.7191,135.484,34.7163,135.4812,23.98587893
34.7191,135.4867,34.7163,135.4839,24.11190121
34.7191,135.4894,34.7163,135.4867,24.75447599
34.7191,135.4922,34.7163,135.4894,25.32388124
34.7191,135.4949,34.7163,135.4921,25.97530782
34.7191,135.4976,34.7163,135.4949,27.98368298
34.7192,135.5003,34.7164,135.4976,30.73845258
34.7192,135.5031,34.7164,135.5003,64.71676758
34.7192,135.5058,34.7164,135.5031,99.43743236
34.7192,135.5085,34.7164,135.5058,250.835021
34.7193,135.544,34.7165,135.5413,394.9364633
34.7193,135.5468,34.7165,135.544,298.7474936
34.7193,135.5495,34.7166,135.5467,343.6512579
34.7195,135.5877,34.7167,135.585,222.1354463
34.7167,135.4512,34.7139,135.4485,24.87576841
34.7167,135.454,34.7139,135.4512,25.05344395
34.7167,135.4567,34.7139,135.4539,25.03870599
34.7167,135.4594,34.7139,135.4567,24.39654722
34.7167,135.4621,34.7139,135.4594,24.01126927
34.7168,135.4649,34.714,135.4621,23.83525913
34.7168,135.4676,34.714,135.4649,23.76587309
34.7168,135.4703,34.714,135.4676,24.34798717
34.7168,135.4731,34.714,135.4703,24.75452699
34.7168,135.4758,34.714,135.473,24.83263547
34.7168,135.4785,34.714,135.4758,24.88371269
34.7168,135.4813,34.714,135.4785,24.79246713
34.7168,135.484,34.714,135.4812,24.27250048
34.7168,135.4867,34.7141,135.484,24.40889557
34.7169,135.4894,34.7141,135.4867,24.80417962
34.7169,135.4922,34.7141,135.4894,25.52561511
34.7169,135.4949,34.7141,135.4922,26.0688443
34.7169,135.4976,34.7141,135.4949,27.97026947
34.7169,135.5004,34.7141,135.4976,30.73845258
34.7169,135.5031,34.7141,135.5003,64.71676758
34.7169,135.5058,34.7141,135.5031,99.43743236
34.7169,135.5086,34.7141,135.5058,250.835021
34.7171,135.544,34.7143,135.5413,394.9364633
34.7171,135.5468,34.7143,135.544,298.7474936
34.7171,135.5495,34.7143,135.5468,343.6512579
34.7172,135.5877,34.7144,135.585,309.1912882
34.7172,135.5904,34.7144,135.5877,166.7945063
34.7144,135.4458,34.7116,135.443,24.76036153
34.7144,135.4485,34.7116,135.4458,24.96578239
34.7144,135.4512,34.7116,135.4485,24.87576841
34.7145,135.454,34.7117,135.4512,25.05344395
34.7145,135.4567,34.7117,135.4539,25.03870599
34.7145,135.4594,34.7117,135.4567,24.39654722
34.7145,135.4622,34.7117,135.4594,24.01126927
34.7145,135.4649,34.7117,135.4621,23.83525913
34.7145,135.4676,34.7117,135.4649,23.76587309
34.7145,135.4703,34.7117,135.4676,24.34798717
34.7145,135.4731,34.7117,135.4703,24.75452699
34.7145,135.4758,34.7118,135.4731,24.83263547
34.7146,135.4785,34.7118,135.4758,24.88371269
34.7146,135.4813,34.7118,135.4785,24.79246713
34.7146,135.484,34.7118,135.4812,24.27250048
34.7146,135.4867,34.7118,135.484,24.40889557
34.7146,135.4895,34.7118,135.4867,24.80417962
34.7146,135.4922,34.7118,135.4894,25.52561511
34.7146,135.4949,34.7118,135.4922,26.0688443
34.7146,135.4976,34.7118,135.4949,27.97026947
34.7146,135.5004,34.7119,135.4976,30.54072885
34.7147,135.5031,34.7119,135.5004,64.11051372
34.7147,135.5058,34.7119,135.5031,97.11804741
34.7147,135.5086,34.7119,135.5058,251.7900108
34.7148,135.5468,34.712,135.544,341.2090663
34.7148,135.5495,34.712,135.5468,325.6695061
34.715,135.5877,34.7122,135.585,215.3048881
34.715,135.5905,34.7122,135.5877,112.1798833
34.7121,135.4403,34.7093,135.4376,25.64121212
34.7121,135.4431,34.7094,135.4403,26.10211508
34.7122,135.4458,34.7094,135.443,25.88245732
34.7122,135.4485,34.7094,135.4458,25.79134166
34.7122,135.4513,34.7094,135.4485,25.65780101
34.7122,135.454,34.7094,135.4512,25.79264179
34.7122,135.4567,34.7094,135.454,26.16975787
34.7122,135.4594,34.7094,135.4567,25.78692462
34.7122,135.4622,34.7094,135.4594,25.39265515
34.7122,135.4649,34.7094,135.4622,24.71324994
34.7123,135.4676,34.7095,135.4649,24.73231596
34.7123,135.4704,34.7095,135.4676,25.48174423
34.7123,135.4731,34.7095,135.4703,25.99078371
34.7123,135.4758,34.7095,135.4731,26.04149651
34.7123,135.4786,34.7095,135.4758,25.89629091
34.7123,135.4813,34.7095,135.4785,26.13629751
34.7123,135.484,34.7095,135.4813,25.53128896
34.7123,135.4867,34.7095,135.484,26.07633501
34.7124,135.4895,34.7096,135.4867,27.25904652
34.7124,135.4922,34.7096,135.4895,25.77848002
34.7124,135.4949,34.7096,135.4922,26.42546141
34.7124,135.4977,34.7096,135.4949,27.72271673
34.7124,135.5004,34.7096,135.4976,30.47189318
34.7124,135.5031,34.7096,135.5004,37.04439732
34.7124,135.5058,34.7096,135.5031,99.07304107
34.7124,135.5086,34.7096,135.5058,266.7777345
34.7127,135.585,34.7099,135.5823,358.6882927
34.7127,135.5877,34.7099,135.585,146.1900523
34.7127,135.5905,34.7099,135.5877,88.39845614
34.7099,135.4349,34.7071,135.4321,27.52111107
34.7099,135.4376,34.7071,135.4349,26.84038512
34.7099,135.4403,34.7071,135.4376,26.41341234
34.7099,135.4431,34.7071,135.4403,26.1423068
34.7099,135.4458,34.7071,135.4431,25.8384163
34.7099,135.4485,34.7071,135.4458,25.62861654
34.7099,135.4513,34.7071,135.4485,25.60520407
34.7099,135.454,34.7071,135.4512,25.75872992
34.71,135.4567,34.7072,135.454,25.77003583
34.71,135.4595,34.7072,135.4567,25.81107703
34.71,135.4622,34.7072,135.4594,25.8571438
34.71,135.4649,34.7072,135.4622,25.90209301
34.71,135.4676,34.7072,135.4649,25.89338572
34.71,135.4704,34.7072,135.4676,25.88739033
34.71,135.4731,34.7072,135.4704,26.01036262
34.71,135.4758,34.7072,135.4731,26.11210049
34.7101,135.4786,34.7073,135.4758,26.19526081
34.7101,135.4813,34.7073,135.4785,26.34542424
34.7101,135.484,34.7073,135.4813,26.58322384
34.7101,135.4868,34.7073,135.484,27.24808661
34.7101,135.4895,34.7073,135.4867,27.82842245
34.7101,135.4922,34.7073,135.4895,28.23894086
34.7101,135.4949,34.7073,135.4922,28.67278201
34.7101,135.4977,34.7073,135.4949,29.20423866
34.7101,135.5004,34.7073,135.4977,30.54949677
34.7102,135.5031,34.7074,135.5004,36.20438537
34.7102,135.5059,34.7074,135.5031,95.48513606
34.7102,135.5086,34.7074,135.5058,249.2202333
34.7105,135.585,34.7077,135.5823,209.663712
34.7105,135.5878,34.7077,135.585,102.8430019
34.7105,135.5905,34.7077,135.5877,67.39340892
34.7105,135.5932,34.7077,135.5905,49.68819194
34.7105,135.5959,34.7077,135.5932,24.84986494
34.7105,135.5987,34.7077,135.5959,24.11120729
34.7076,135.4322,34.7048,135.4294,28.29488011
34.7076,135.4349,34.7048,135.4322,28.1559481
34.7076,135.4376,34.7048,135.4349,27.99158199
34.7076,135.4404,34.7048,135.4376,27.753501
34.7076,135.4431,34.7048,135.4403,27.8806435
34.7077,135.4458,34.7049,135.4431,28.06314131
34.7077,135.4486,34.7049,135.4458,27.81618028
34.7077,135.4513,34.7049,135.4485,27.20383354
34.7077,135.454,34.7049,135.4513,26.48926957
34.7077,135.4567,34.7049,135.454,26.368319
34.7077,135.4595,34.7049,135.4567,25.93200997
34.7077,135.4622,34.7049,135.4595,25.91291725
34.7077,135.4649,34.7049,135.4622,26.28150519
34.7077,135.4677,34.705,135.4649,26.86003107
34.7078,135.4704,34.705,135.4676,26.60775178
34.7078,135.4731,34.705,135.4704,26.14763219
34.7078,135.4758,34.705,135.4731,25.85465826
34.7078,135.4786,34.705,135.4758,25.81508001
34.7078,135.4813,34.705,135.4786,25.86237056
34.7078,135.484,34.705,135.4813,26.62496794
34.7078,135.4868,34.705,135.484,26.99795232
34.7078,135.4895,34.705,135.4867,27.25671293
34.7079,135.4922,34.7051,135.4895,27.79838871
34.7079,135.495,34.7051,135.4922,28.84561305
34.7079,135.4977,34.7051,135.4949,29.68117152
34.7079,135.5004,34.7051,135.4977,30.87074602
34.7079,135.5031,34.7051,135.5004,35.7788734
34.7079,135.5059,34.7051,135.5031,91.5025506
34.7079,135.5086,34.7051,135.5059,224.2403516
34.7082,135.5823,34.7054,135.5796,401.0631626
34.7082,135.585,34.7054,135.5823,156.6857484
34.7082,135.5878,34.7054,135.585,77.29782205
34.7082,135.5905,34.7054,135.5877,58.08692193
34.7082,135.5932,34.7054,135.5905,50.55519408
34.7082,135.596,34.7054,135.5932,47.31675774
34.7083,135.5987,34.7055,135.5959,27.02652734
34.7053,135.4322,34.7025,135.4294,28.65784151
34.7053,135.4349,34.7026,135.4322,28.27411062
34.7054,135.4377,34.7026,135.4349,28.1245763
34.7054,135.4404,34.7026,135.4376,28.15556162
34.7054,135.4431,34.7026,135.4404,28.40936462
34.7054,135.4458,34.7026,135.4431,28.45534253
34.7054,135.4486,34.7026,135.4458,28.40497008
34.7054,135.4513,34.7026,135.4485,28.21054077
34.7054,135.454,34.7026,135.4513,27.55042889
34.7054,135.4568,34.7027,135.454,27.26925991
34.7055,135.4595,34.7027,135.4567,27.01129632
34.7055,135.4622,34.7027,135.4595,27.11064103
34.7055,135.4649,34.7027,135.4622,27.70252291
34.7055,135.4677,34.7027,135.4649,28.11530744
34.7055,135.4704,34.7027,135.4677,27.6194447
34.7055,135.4731,34.7027,135.4704,27.13254132
34.7055,135.4759,34.7027,135.4731,26.07350979
34.7055,135.4786,34.7027,135.4758,25.85737908
34.7056,135.4813,34.7028,135.4786,25.97551145
34.7056,135.4841,34.7028,135.4813,26.71970661
34.7056,135.4868,34.7028,135.484,27.20346428
34.7056,135.4895,34.7028,135.4868,27.59663201
34.7056,135.4922,34.7028,135.4895,28.47229429
34.7056,135.495,34.7028,135.4922,29.66021274
34.7056,135.4977,34.7028,135.495,30.6530372
34.7056,135.5004,34.7028,135.4977,32.54694761
34.7056,135.5032,34.7029,135.5004,37.02647478
34.7057,135.5059,34.7029,135.5031,93.1088273
34.7057,135.5086,34.7029,135.5059,227.5981153
34.7059,135.5796,34.7031,135.5768,386.7559612
34.7059,135.5823,34.7031,135.5796,231.1491955
34.706,135.585,34.7032,135.5823,119.6905022
34.706,135.5878,34.7032,135.585,84.06476495
34.706,135.5905,34.7032,135.5878,62.15848534
34.706,135.5932,34.7032,135.5905,53.94717982
34.706,135.596,34.7032,135.5932,52.08508376
34.706,135.5987,34.7032,135.5959,28.22527328
34.7031,135.4267,34.7003,135.424,30.5984455
34.7031,135.4295,34.7003,135.4267,30.48433683
34.7031,135.4322,34.7003,135.4295,30.01996219
34.7031,135.4349,34.7003,135.4322,29.16305572
34.7031,135.4377,34.7003,135.4349,28.894788
34.7031,135.4404,34.7003,135.4376,28.91729757
34.7031,135.4431,34.7003,135.4404,29.33933622
34.7031,135.4459,34.7003,135.4431,29.54356217
34.7032,135.4486,34.7004,135.4458,28.95164462
34.7032,135.4513,34.7004,135.4486,28.30224894
34.7032,135.454,34.7004,135.4513,27.78582706
34.7032,135.4568,34.7004,135.454,27.73154184
34.7032,135.4595,34.7004,135.4568,27.61272397
34.7032,135.4622,34.7004,135.4595,27.60253611
34.7032,135.465,34.7004,135.4622,27.79329375
34.7032,135.4677,34.7004,135.4649,27.92452832
34.7033,135.4704,34.7005,135.4677,28.09264668
34.7033,135.4731,34.7005,135.4704,28.00964945
34.7033,135.4759,34.7005,135.4731,27.42255571
34.7033,135.4786,34.7005,135.4759,26.45943993
34.7033,135.4813,34.7005,135.4786,26.279261
34.7033,135.4841,34.7005,135.4813,27.23365645
34.7033,135.4868,34.7005,135.484,27.41320233
34.7033,135.4895,34.7005,135.4868,28.07652211
34.7033,135.4923,34.7006,135.4895,29.11155688
34.7034,135.495,34.7006,135.4922,30.20417537
34.7034,135.4977,34.7006,135.495,31.7553927
34.7034,135.5004,34.7006,135.4977,32.61336865
34.7034,135.5032,34.7006,135.5004,37.88258054
34.7034,135.5059,34.7006,135.5032,94.99351465
34.7034,135.5086,34.7006,135.5059,225.444507
34.7037,135.5796,34.7009,135.5768,206.9525433
34.7037,135.5823,34.7009,135.5796,193.155707
34.7037,135.5851,34.7009,135.5823,140.2716737
34.7037,135.5878,34.7009,135.585,89.07790359
34.7037,135.5905,34.7009,135.5878,69.80081625
34.7037,135.5932,34.7009,135.5905,59.39476642
34.7037,135.596,34.7009,135.5932,52.66758019
34.7008,135.4186,34.698,135.4158,31.64107331
34.7008,135.4213,34.698,135.4186,31.28189317
34.7008,135.424,34.698,135.4213,30.48890985
34.7008,135.4268,34.698,135.424,30.36814329
34.7008,135.4295,34.698,135.4267,30.35235568
34.7008,135.4322,34.698,135.4295,30.10919997
34.7008,135.435,34.698,135.4322,29.71257052
34.7009,135.4377,34.6981,135.4349,29.53283402
34.7009,135.4404,34.6981,135.4377,29.71946734
34.7009,135.4431,34.6981,135.4404,30.2557334
34.7009,135.4459,34.6981,135.4431,30.61323823
34.7009,135.4486,34.6981,135.4458,30.05767187
34.7009,135.4513,34.6981,135.4486,29.12308502
34.7009,135.4541,34.6981,135.4513,27.94212209
34.7009,135.4568,34.6981,135.454,27.77089224
34.701,135.4595,34.6982,135.4568,27.6065256
34.701,135.4622,34.6982,135.4595,27.49612578
34.701,135.465,34.6982,135.4622,27.59277159
34.701,135.4677,34.6982,135.465,27.77227903
34.701,135.4704,34.6982,135.4677,27.76367656
34.701,135.4732,34.6982,135.4704,27.86742024
34.701,135.4759,34.6982,135.4731,27.67559197
34.701,135.4786,34.6982,135.4759,27.23950256
34.701,135.4814,34.6983,135.4786,26.94578952
34.7011,135.4841,34.6983,135.4813,27.49967392
34.7011,135.4868,34.6983,135.4841,27.87654997
34.7011,135.4895,34.6983,135.4868,28.47505375
34.7011,135.4923,34.6983,135.4895,29.12994284
34.7011,135.495,34.6983,135.4922,29.70439149
34.7011,135.4977,34.6983,135.495,31.79403587
34.7011,135.5005,34.6983,135.4977,33.02648291
34.7011,135.5032,34.6983,135.5004,37.4031334
34.7011,135.5059,34.6984,135.5032,94.29488832
34.7012,135.5086,34.6984,135.5059,228.8894051
34.7014,135.5769,34.6986,135.5741,352.2965726
34.7014,135.5796,34.6986,135.5769,198.4007853
34.7014,135.5823,34.6986,135.5796,279.1452909
34.7014,135.5851,34.6986,135.5823,164.750456
34.7015,135.5878,34.6987,135.585,100.5959085
34.7015,135.5905,34.6987,135.5878,76.08153093
34.7015,135.5933,34.6987,135.5905,65.33670897
34.7015,135.596,34.6987,135.5932,56.89335435
34.7015,135.5987,34.6987,135.596,29.49344239
34.6985,135.4159,34.6957,135.4131,32.7510443
34.6985,135.4186,34.6957,135.4158,32.44789958
34.6985,135.4213,34.6957,135.4186,31.29838459
34.6985,135.4241,34.6957,135.4213,30.35837439
34.6985,135.4268,34.6958,135.424,30.14568407
34.6986,135.4295,34.6958,135.4268,30.03569417
34.6986,135.4322,34.6958,135.4295,30.06453302
34.6986,135.435,34.6958,135.4322,29.93921866
34.6986,135.4377,34.6958,135.4349,30.00912558
34.6986,135.4404,34.6958,135.4377,30.18680087
34.6986,135.4432,34.6958,135.4404,30.28145802
34.6986,135.4459,34.6958,135.4431,30.42417025
34.6987,135.4486,34.6959,135.4459,30.38477657
34.6987,135.4513,34.6959,135.4486,29.85062005
34.6987,135.4541,34.6959,135.4513,28.60907823
34.6987,135.4568,34.6959,135.4541,28.20267529
34.6987,135.4595,34.6959,135.4568,27.54269962
34.6987,135.4623,34.6959,135.4595,27.59263597
34.6987,135.465,34.6959,135.4622,27.70857992
34.6987,135.4677,34.6959,135.465,27.54859759
34.6987,135.4704,34.696,135.4677,27.44256907
34.6988,135.4732,34.696,135.4704,27.37678038
34.6988,135.4759,34.696,135.4732,27.14001629
34.6988,135.4786,34.696,135.4759,26.9062734
34.6988,135.4814,34.696,135.4786,27.1021733
34.6988,135.4841,34.696,135.4813,27.43053935
34.6988,135.4868,34.696,135.4841,27.73025273
34.6988,135.4896,34.696,135.4868,28.52541928
34.6988,135.4923,34.696,135.4895,29.01793637
34.6989,135.495,34.6961,135.4923,29.43171988
34.6989,135.4977,34.6961,135.495,31.42169416
34.6989,135.5005,34.6961,135.4977,32.65251558
34.6989,135.5032,34.6961,135.5005,36.75933956
34.6989,135.5059,34.6961,135.5032,91.50235458
34.6989,135.5087,34.6961,135.5059,224.5799113
34.6992,135.5742,34.6964,135.5714,379.763763
34.6992,135.5769,34.6964,135.5741,414.4154504
34.6992,135.5796,34.6964,135.5769,268.657818
34.6992,135.5824,34.6964,135.5796,221.1124541
34.6992,135.5851,34.6964,135.5823,125.5476019
34.6992,135.5878,34.6964,135.5851,90.52888384
34.6992,135.5905,34.6964,135.5878,73.31948635
34.6992,135.5933,34.6964,135.5905,63.7987522
34.6962,135.4131,34.6934,135.4104,32.47418563
34.6962,135.4159,34.6934,135.4131,32.81694553
34.6963,135.4186,34.6935,135.4159,32.40605987
34.6963,135.4213,34.6935,135.4186,31.99019028
34.6963,135.4241,34.6935,135.4213,30.78744793
34.6963,135.4268,34.6935,135.424,30.32294715
34.6963,135.4295,34.6935,135.4268,29.8720911
34.6963,135.4323,34.6935,135.4295,29.96568052
34.6963,135.435,34.6935,135.4322,30.34972306
34.6963,135.4377,34.6936,135.435,30.45727098
34.6964,135.4404,34.6936,135.4377,30.25946391
34.6964,135.4432,34.6936,135.4404,30.18270038
34.6964,135.4459,34.6936,135.4432,30.22238003
34.6964,135.4486,34.6936,135.4459,30.2083163
34.6964,135.4514,34.6936,135.4486,30.22323681
34.6964,135.4541,34.6936,135.4513,29.52055113
34.6964,135.4568,34.6936,135.4541,29.08731052
34.6964,135.4595,34.6937,135.4568,28.38640577
34.6965,135.4623,34.6937,135.4595,27.84145266
34.6965,135.465,34.6937,135.4623,27.45065807
34.6965,135.4677,34.6937,135.465,27.23917794
34.6965,135.4705,34.6937,135.4677,27.13177255
34.6965,135.4732,34.6937,135.4704,26.74273124
34.6965,135.4759,34.6937,135.4732,26.62717291
34.6965,135.4786,34.6937,135.4759,26.67289393
