右上経度,右上緯度,左下経度,左下緯度,kW単価(φ800mm)_Dg1
34.744,135.5248,34.7412,135.522,213.7772324
34.7441,135.5275,34.7413,135.5248,232.765103
34.7441,135.5302,34.7413,135.5275,212.2843747
34.7441,135.533,34.7413,135.5302,134.0349314
34.7441,135.5357,34.7413,135.5329,153.8417128
34.7441,135.5384,34.7413,135.5357,148.8693558
34.7441,135.5412,34.7413,135.5384,122.5771067
34.7441,135.5439,34.7413,135.5411,94.99725766
34.7441,135.5466,34.7413,135.5439,92.90685346
34.7441,135.5494,34.7413,135.5466,89.83192214
34.7441,135.5521,34.7414,135.5493,87.65606244
34.7442,135.5548,34.7414,135.5521,86.70599673
34.7442,135.5575,34.7414,135.5548,81.80603459
34.7442,135.5603,34.7414,135.5575,75.05956161
34.7416,135.4893,34.7389,135.4865,167.0281453
34.7417,135.492,34.7389,135.4893,172.7222867
34.7417,135.4948,34.7389,135.492,167.0281453
34.7417,135.4975,34.7389,135.4947,167.0281453
34.7417,135.5002,34.7389,135.4975,165.0332381
34.7417,135.5029,34.7389,135.5002,165.0332381
34.7417,135.5057,34.7389,135.5029,165.0332381
34.7417,135.5084,34.7389,135.5057,164.1421299
34.7417,135.5111,34.7389,135.5084,180.5173542
34.7417,135.5139,34.739,135.5111,205.9561142
34.7418,135.5166,34.739,135.5138,258.0570667
34.7418,135.5193,34.739,135.5166,241.2628766
34.7418,135.5221,34.739,135.5193,217.4472278
34.7418,135.5248,34.739,135.522,178.1894634
34.7418,135.5275,34.739,135.5248,191.1894494
34.7418,135.5302,34.739,135.5275,167.2118947
34.7418,135.533,34.739,135.5302,117.6436627
34.7418,135.5357,34.739,135.533,106.5887884
34.7418,135.5384,34.739,135.5357,103.8221395
34.7419,135.5412,34.7391,135.5384,99.80013937
34.7419,135.5439,34.7391,135.5412,94.34861096
34.7419,135.5466,34.7391,135.5439,94.1732418
34.7419,135.5494,34.7391,135.5466,89.67292759
34.7419,135.5521,34.7391,135.5493,88.21567746
34.7419,135.5548,34.7391,135.5521,87.85873541
34.7419,135.5576,34.7391,135.5548,86.95401159
34.7419,135.5603,34.7391,135.5575,82.42712162
34.7394,135.4893,34.7366,135.4866,168.3229372
34.7394,135.492,34.7366,135.4893,163.4361422
34.7394,135.4948,34.7366,135.492,163.4361422
34.7394,135.4975,34.7366,135.4947,158.4938605
34.7394,135.5002,34.7366,135.4975,156.2133733
34.7395,135.503,34.7367,135.5002,156.2133733
34.7395,135.5057,34.7367,135.5029,155.7332093
34.7395,135.5084,34.7367,135.5057,150.3418519
34.7395,135.5111,34.7367,135.5084,190.7096766
34.7395,135.5139,34.7367,135.5111,211.105017
34.7395,135.5166,34.7367,135.5139,206.5157775
34.7395,135.5193,34.7367,135.5166,161.3541531
34.7395,135.5221,34.7367,135.5193,118.4689106
34.7395,135.5248,34.7367,135.5221,138.4295194
34.7395,135.5275,34.7368,135.5248,156.3740867
34.7396,135.5303,34.7368,135.5275,139.9591273
34.7396,135.533,34.7368,135.5302,105.7728687
34.7396,135.5357,34.7368,135.533,101.2628996
34.7396,135.5385,34.7368,135.5357,97.55815935
34.7396,135.5412,34.7368,135.5384,94.1732418
34.7396,135.5439,34.7368,135.5412,92.28634624
34.7396,135.5466,34.7368,135.5439,90.52746412
34.7396,135.5494,34.7368,135.5466,89.93823211
34.7396,135.5521,34.7368,135.5494,89.93823211
34.7397,135.5548,34.7369,135.5521,91.34351699
34.7397,135.5576,34.7369,135.5548,94.29008205
34.7397,135.5603,34.7369,135.5576,96.13890719
34.7397,135.563,34.7369,135.5603,93.70876218
34.7371,135.4866,34.7343,135.4838,165.3923964
34.7371,135.4893,34.7343,135.4866,165.7531213
34.7372,135.492,34.7344,135.4893,154.7816825
34.7372,135.4948,34.7344,135.492,151.3900521
34.7372,135.4975,34.7344,135.4948,146.2902909
34.7372,135.5002,34.7344,135.4975,144.2083608
34.7372,135.503,34.7344,135.5002,144.2083608
34.7372,135.5057,34.7344,135.503,143.7990655
34.7372,135.5084,34.7344,135.5057,139.1901211
34.7372,135.5112,34.7344,135.5084,153.2213833
34.7372,135.5139,34.7344,135.5111,134.0349314
34.7373,135.5166,34.7345,135.5139,122.7751311
34.7373,135.5194,34.7345,135.5166,112.0085573
34.7373,135.5221,34.7345,135.5193,108.3361456
34.7373,135.5248,34.7345,135.5221,114.8003114
34.7373,135.5275,34.7345,135.5248,112.5060046
34.7373,135.5303,34.7345,135.5275,118.2845232
34.7373,135.533,34.7345,135.5303,98.12499178
34.7373,135.5357,34.7345,135.533,94.70131605
34.7373,135.5385,34.7345,135.5357,92.28634624
34.7373,135.5412,34.7346,135.5384,92.28634624
34.7374,135.5439,34.7346,135.5412,90.74364911
34.7374,135.5467,34.7346,135.5439,89.93823211
34.7374,135.5494,34.7346,135.5466,90.85212927
34.7374,135.5521,34.7346,135.5494,93.88240412
34.7374,135.5549,34.7346,135.5521,98.12499178
34.7374,135.5576,34.7346,135.5548,110.6227163
34.7374,135.5603,34.7346,135.5576,121.9868477
34.7374,135.563,34.7346,135.5603,129.2479696
34.7349,135.4811,34.7321,135.4784,157.3453543
34.7349,135.4839,34.7321,135.4811,147.9996225
34.7349,135.4866,34.7321,135.4839,154.3102663
34.7349,135.4893,34.7321,135.4866,151.6922278
34.7349,135.4921,34.7321,135.4893,146.5724323
34.7349,135.4948,34.7321,135.492,141.7869517
34.7349,135.4975,34.7321,135.4948,134.6285317
34.7349,135.5003,34.7321,135.4975,132.8632974
34.7349,135.503,34.7321,135.5002,134.8674466
34.735,135.5057,34.7322,135.503,130.8051741
34.735,135.5084,34.7322,135.5057,127.0866323
34.735,135.5112,34.7322,135.5084,118.2845232
34.735,135.5139,34.7322,135.5112,105.6993131
34.735,135.5166,34.7322,135.5139,101.3980068
34.735,135.5194,34.7322,135.5166,99.21384613
34.735,135.5221,34.7322,135.5193,96.62785268
34.735,135.5248,34.7322,135.5221,95.8358211
34.735,135.5276,34.7322,135.5248,97.37066769
34.7351,135.5303,34.7323,135.5275,95.23534603
34.7351,135.533,34.7323,135.5303,92.85009912
34.7351,135.5357,34.7323,135.533,92.28634624
34.7351,135.5385,34.7323,135.5357,91.34351699
34.7351,135.5412,34.7323,135.5385,89.93823211
34.7351,135.5439,34.7323,135.5412,88.11339841
34.7351,135.5467,34.7323,135.5439,92.11855289
34.7351,135.5494,34.7323,135.5467,97.99846052
34.7351,135.5521,34.7323,135.5494,105.2601193
34.7351,135.5549,34.7323,135.5521,117.7347887
34.7352,135.5576,34.7324,135.5548,150.1932928
34.7352,135.5603,34.7324,135.5576,175.7174708
34.7352,135.5631,34.7324,135.5603,213.1775768
34.7325,135.4566,34.7297,135.4538,87.65606244
34.7325,135.4593,34.7297,135.4566,87.65606244
34.7326,135.4784,34.7298,135.4757,154.3102663
34.7326,135.4812,34.7298,135.4784,164.1421299
34.7326,135.4839,34.7298,135.4811,139.9591273
34.7326,135.4866,34.7298,135.4839,139.573565
34.7326,135.4893,34.7298,135.4866,137.8020057
34.7326,135.4921,34.7298,135.4893,133.916839
34.7327,135.4948,34.7299,135.4921,129.9107797
34.7327,135.4975,34.7299,135.4948,126.1374376
34.7327,135.5003,34.7299,135.4975,122.8743834
34.7327,135.503,34.7299,135.5002,119.4934059
34.7327,135.5057,34.7299,135.503,116.2935059
34.7327,135.5085,34.7299,135.5057,113.3449756
34.7327,135.5112,34.7299,135.5084,108.1049874
34.7327,135.5139,34.7299,135.5112,96.26067908
34.7327,135.5166,34.7299,135.5139,94.46588705
34.7328,135.5194,34.73,135.5166,94.46588705
34.7328,135.5221,34.73,135.5194,91.01533668
34.7328,135.5248,34.73,135.5221,89.77886135
34.7328,135.5276,34.73,135.5248,90.63542771
34.7328,135.5303,34.73,135.5276,91.8402491
34.7328,135.533,34.73,135.5303,89.93823211
34.7328,135.5358,34.73,135.533,89.93823211
34.7328,135.5385,34.73,135.5357,89.93823211
34.7328,135.5412,34.73,135.5385,89.14698666
34.7328,135.544,34.7301,135.5412,92.28634624
34.7329,135.5467,34.7301,135.5439,100.4597569
34.7329,135.5494,34.7301,135.5467,110.6227163
34.7329,135.5521,34.7301,135.5494,130.6927019
34.7329,135.5549,34.7301,135.5521,172.3306261
34.7329,135.5576,34.7301,135.5549,251.6483647
34.7302,135.4511,34.7274,135.4484,87.65606244
34.7302,135.4539,34.7274,135.4511,87.65606244
34.7302,135.4566,34.7274,135.4538,87.65606244
34.7302,135.4593,34.7275,135.4566,87.65606244
34.7303,135.4621,34.7275,135.4593,88.57553162
34.7303,135.4648,34.7275,135.462,90.31230675
34.7303,135.4757,34.7275,135.473,120.535775
34.7303,135.4784,34.7275,135.4757,131.711969
34.7303,135.4812,34.7275,135.4784,137.8020057
34.7304,135.4839,34.7276,135.4811,127.7274053
34.7304,135.4866,34.7276,135.4839,124.0780508
34.7304,135.4894,34.7276,135.4866,122.8743834
34.7304,135.4921,34.7276,135.4893,121.4022462
34.7304,135.4948,34.7276,135.4921,118.6538737
34.7304,135.4975,34.7276,135.4948,118.6538737
34.7304,135.5003,34.7276,135.4975,116.8298326
34.7304,135.503,34.7276,135.5003,113.7691709
34.7304,135.5057,34.7277,135.503,110.8647792
34.7305,135.5085,34.7277,135.5057,107.1145964
34.7305,135.5112,34.7277,135.5085,99.80013937
34.7305,135.5139,34.7277,135.5112,90.90646666
34.7305,135.5167,34.7277,135.5139,88.67888697
34.7305,135.5194,34.7277,135.5166,89.46180828
34.7305,135.5221,34.7277,135.5194,88.31819423
34.7305,135.5249,34.7277,135.5221,89.40918368
34.7305,135.5276,34.7277,135.5248,89.93823211
34.7305,135.5303,34.7277,135.5276,89.30412001
34.7306,135.533,34.7278,135.5303,89.30412001
34.7306,135.5358,34.7278,135.533,89.30412001
34.7306,135.5385,34.7278,135.5358,89.93823211
34.7306,135.5412,34.7278,135.5385,90.68950612
34.7306,135.544,34.7278,135.5412,97.62081713
34.7306,135.5467,34.7278,135.5439,107.1145964
34.7306,135.5494,34.7278,135.5467,131.9406356
34.7306,135.5522,34.7278,135.5494,182.0306734
34.7306,135.5549,34.7278,135.5521,284.635978
34.728,135.4511,34.7252,135.4484,87.65606244
34.728,135.4539,34.7252,135.4511,87.65606244
34.728,135.4566,34.7252,135.4539,87.65606244
34.728,135.4593,34.7252,135.4566,87.65606244
34.728,135.4621,34.7252,135.4593,87.65606244
34.728,135.4648,34.7252,135.4621,89.7258632
34.728,135.4675,34.7252,135.4648,91.2338609
34.728,135.4703,34.7252,135.4675,94.46588705
34.7281,135.473,34.7253,135.4702,99.99711333
34.7281,135.4757,34.7253,135.473,107.4173938
34.7281,135.4785,34.7253,135.4757,112.4227901
34.7281,135.4812,34.7253,135.4784,113.4295614
34.7281,135.4839,34.7253,135.4812,112.8400982
34.7281,135.4866,34.7253,135.4839,111.5973658
34.7281,135.4894,34.7253,135.4866,110.6227163
34.7281,135.4921,34.7253,135.4894,108.1049874
34.7281,135.4948,34.7254,135.4921,108.1049874
34.7282,135.4976,34.7254,135.4948,107.6456178
34.7282,135.5003,34.7254,135.4975,105.0418882
34.7282,135.503,34.7254,135.5003,104.0353267
34.7282,135.5058,34.7254,135.503,101.1281519
34.7282,135.5085,34.7254,135.5057,95.53464001
34.7282,135.5112,34.7254,135.5085,93.59335731
34.7282,135.5139,34.7254,135.5112,87.55507619
34.7282,135.5167,34.7254,135.5139,85.92177064
34.7282,135.5194,34.7255,135.5167,89.46180828
34.7283,135.5221,34.7255,135.5194,89.51449485
34.7283,135.5249,34.7255,135.5221,88.83437304
34.7283,135.5276,34.7255,135.5248,88.11339841
34.7283,135.5303,34.7255,135.5276,88.73065515
34.7283,135.5331,34.7255,135.5303,87.85873541
34.7283,135.5358,34.7255,135.533,89.25168072
34.7283,135.5385,34.7255,135.5358,89.93823211
34.7283,135.5412,34.7255,135.5385,90.68950612
34.7283,135.544,34.7255,135.5412,103.4687626
34.7284,135.5467,34.7256,135.544,126.3471424
34.7284,135.5494,34.7256,135.5467,177.9808106
34.7284,135.5522,34.7256,135.5494,303.9912245
34.7257,135.4512,34.7229,135.4484,87.65606244
34.7257,135.4539,34.7229,135.4511,87.65606244
34.7257,135.4566,34.7229,135.4539,87.65606244
34.7257,135.4594,34.7229,135.4566,87.65606244
34.7258,135.4621,34.723,135.4593,88.57553162
34.7258,135.4648,34.723,135.4621,89.93823211
34.7258,135.4675,34.723,135.4648,89.99148151
34.7258,135.4703,34.723,135.4675,91.8402491
34.7258,135.473,34.723,135.4703,95.47463082
34.7258,135.4757,34.723,135.473,98.44275406
34.7258,135.4785,34.723,135.4757,100.0629442
34.7258,135.4812,34.723,135.4784,102.1475889
34.7258,135.4839,34.7231,135.4812,102.010478
34.7259,135.4867,34.7231,135.4839,102.010478
34.7259,135.4894,34.7231,135.4866,101.2628996
34.7259,135.4921,34.7231,135.4894,101.1281519
34.7259,135.4948,34.7231,135.4921,99.53871137
34.7259,135.4976,34.7231,135.4948,107.6456178
34.7259,135.5003,34.7231,135.4976,105.0418882
34.7259,135.503,34.7231,135.5003,104.0353267
34.7259,135.5058,34.7231,135.503,101.1281519
34.726,135.5085,34.7232,135.5057,95.53464001
34.726,135.5112,34.7232,135.5085,93.59335731
34.726,135.514,34.7232,135.5112,87.55507619
34.726,135.5167,34.7232,135.5139,85.92177064
34.726,135.5194,34.7232,135.5167,89.46180828
34.726,135.5221,34.7232,135.5194,89.51449485
34.726,135.5249,34.7232,135.5221,88.83437304
34.726,135.5276,34.7232,135.5249,88.11339841
34.726,135.5303,34.7232,135.5276,88.73065515
34.726,135.5331,34.7233,135.5303,87.85873541
34.7261,135.5358,34.7233,135.5331,89.25168072
34.7261,135.5385,34.7233,135.5358,89.93823211
34.7261,135.5413,34.7233,135.5385,90.68950612
34.7261,135.544,34.7233,135.5412,103.4687626
34.7261,135.5467,34.7233,135.544,126.3471424
34.7261,135.5495,34.7233,135.5467,177.9808106
34.7261,135.5522,34.7233,135.5494,303.9912245
34.7235,135.4512,34.7207,135.4484,87.65606244
34.7235,135.4539,34.7207,135.4512,87.65606244
34.7235,135.4566,34.7207,135.4539,87.65606244
34.7235,135.4594,34.7207,135.4566,87.65606244
34.7235,135.4621,34.7207,135.4593,88.57553162
34.7235,135.4648,34.7207,135.4621,89.93823211
34.7235,135.4676,34.7207,135.4648,89.99148151
34.7235,135.4703,34.7207,135.4675,91.8402491
34.7235,135.473,34.7208,135.4703,95.47463082
34.7236,135.4757,34.7208,135.473,98.44275406
34.7236,135.4785,34.7208,135.4757,100.0629442
34.7236,135.4812,34.7208,135.4785,102.1475889
34.7236,135.4839,34.7208,135.4812,102.010478
34.7236,135.4867,34.7208,135.4839,102.010478
34.7236,135.4894,34.7208,135.4867,101.2628996
34.7236,135.4921,34.7208,135.4894,101.1281519
34.7236,135.4949,34.7208,135.4921,99.53871137
34.7237,135.4976,34.7209,135.4948,96.38275984
34.7237,135.5003,34.7209,135.4976,94.64234886
34.7237,135.5031,34.7209,135.5003,93.94042785
34.7237,135.5058,34.7209,135.503,91.78479001
34.7237,135.5085,34.7209,135.5058,90.63542771
34.7237,135.5112,34.7209,135.5085,88.93833368
34.7237,135.514,34.7209,135.5112,85.58311501
34.7237,135.5167,34.7209,135.514,85.92177064
34.7237,135.5194,34.7209,135.5167,88.16450827
34.7238,135.5222,34.721,135.5194,86.85463558
34.7238,135.5249,34.721,135.5221,86.21418733
34.7238,135.5276,34.721,135.5249,86.85463558
34.7238,135.5304,34.721,135.5276,88.11339841
34.7238,135.5331,34.721,135.5303,87.65606244
34.7238,135.5358,34.721,135.5331,88.36954201
34.7238,135.5385,34.721,135.5358,88.83437304
34.7238,135.5413,34.721,135.5385,91.50849625
34.7238,135.544,34.721,135.5413,113.2605158
34.7238,135.5467,34.7211,135.544,150.7892979
34.7239,135.5495,34.7211,135.5467,242.8044924
34.7212,135.4539,34.7184,135.4512,87.65606244
34.7212,135.4567,34.7184,135.4539,87.65606244
34.7212,135.4594,34.7184,135.4566,87.65606244
34.7212,135.4621,34.7185,135.4594,87.90955018
34.7213,135.4648,34.7185,135.4621,88.16450827
34.7213,135.4676,34.7185,135.4648,89.99148151
34.7213,135.4703,34.7185,135.4676,91.8402491
34.7213,135.473,34.7185,135.4703,93.82445201
34.7213,135.4758,34.7185,135.473,95.05666808
34.7213,135.4785,34.7185,135.4757,95.35483831
34.7213,135.4812,34.7185,135.4785,95.35483831
34.7213,135.484,34.7185,135.4812,96.26067908
34.7214,135.4867,34.7186,135.4839,95.35483831
34.7214,135.4894,34.7186,135.4867,95.35483831
34.7214,135.4921,34.7186,135.4894,95.17571213
34.7214,135.4949,34.7186,135.4921,93.13456634
34.7214,135.4976,34.7186,135.4949,90.9608691
34.7214,135.5003,34.7186,135.4976,88.52394424
34.7214,135.5031,34.7186,135.5003,86.01902222
34.7214,135.5058,34.7186,135.503,86.62104337
34.7214,135.5085,34.7186,135.5058,87.65606244
34.7215,135.5113,34.7187,135.5085,86.21418733
34.7215,135.514,34.7187,135.5112,85.74755386
34.7215,135.5167,34.7187,135.514,84.88396423
34.7215,135.5194,34.7187,135.5167,88.19555893
34.7215,135.5222,34.7187,135.5194,86.57973121
34.7215,135.5249,34.7187,135.5222,85.53495344
34.7215,135.5276,34.7187,135.5249,86.16531307
34.7215,135.5304,34.7187,135.5276,87.65606244
34.7215,135.5331,34.7187,135.5303,87.65606244
34.7216,135.5358,34.7188,135.5331,87.65606244
34.7216,135.5386,34.7188,135.5358,89.77886135
34.7216,135.5413,34.7188,135.5385,95.8358211
34.7216,135.544,34.7188,135.5413,122.8743834
34.7216,135.5467,34.7188,135.544,154.3102663
34.7216,135.5495,34.7188,135.5467,259.3781779
34.719,135.4539,34.7162,135.4512,87.65606244
34.719,135.4567,34.7162,135.4539,87.65606244
34.719,135.4594,34.7162,135.4566,87.65606244
34.719,135.4621,34.7162,135.4594,88.57553162
34.719,135.4649,34.7162,135.4621,89.19930297
34.719,135.4676,34.7162,135.4648,87.70664297
34.719,135.4703,34.7162,135.4676,89.51449485
34.719,135.473,34.7162,135.4703,89.67292759
34.7191,135.4758,34.7163,135.473,90.68950612
34.7191,135.4785,34.7163,135.4758,92.06275728
34.7191,135.4812,34.7163,135.4785,92.06275728
34.7191,135.484,34.7163,135.4812,90.74364911
34.7191,135.4867,34.7163,135.4839,89.67292759
34.7191,135.4894,34.7163,135.4867,89.67292759
34.7191,135.4922,34.7163,135.4894,89.35662097
34.7191,135.4949,34.7163,135.4921,87.55507619
34.7191,135.4976,34.7163,135.4949,86.62104337
34.7192,135.5003,34.7164,135.4976,86.68744234
34.7192,135.5031,34.7164,135.5003,85.33616422
34.7192,135.5058,34.7164,135.5031,82.48246917
34.7192,135.5085,34.7164,135.5058,86.50818309
34.7192,135.5113,34.7164,135.5085,86.21180124
34.7192,135.514,34.7164,135.5112,85.73501972
34.7192,135.5167,34.7164,135.514,87.57219871
34.7192,135.5195,34.7164,135.5167,92.73331912
34.7192,135.5222,34.7164,135.5194,88.59444228
34.7193,135.5249,34.7165,135.5222,83.13896679
34.7193,135.5276,34.7165,135.5249,84.16146858
34.7193,135.5304,34.7165,135.5276,86.8050327
34.7193,135.5331,34.7165,135.5304,85.15160351
34.7193,135.5358,34.7165,135.5331,88.21567746
34.7193,135.5386,34.7165,135.5358,93.70876218
34.7193,135.5413,34.7165,135.5385,100.6593459
34.7193,135.544,34.7165,135.5413,119.5874211
34.7193,135.5468,34.7165,135.544,120.1546342
34.7193,135.5495,34.7166,135.5467,214.3802712
34.7167,135.4512,34.7139,135.4485,87.65606244
34.7167,135.454,34.7139,135.4512,87.65606244
34.7167,135.4567,34.7139,135.4539,87.65606244
34.7167,135.4594,34.7139,135.4567,87.65606244
34.7167,135.4621,34.7139,135.4594,87.65606244
34.7168,135.4649,34.714,135.4621,88.31819423
34.7168,135.4676,34.714,135.4649,87.65606244
34.7168,135.4703,34.714,135.4676,87.65606244
34.7168,135.4731,34.714,135.4703,87.65606244
34.7168,135.4758,34.714,135.473,88.62717916
34.7168,135.4785,34.714,135.4758,89.25168072
34.7168,135.4813,34.714,135.4785,89.30412001
34.7168,135.484,34.714,135.4812,88.57553162
34.7168,135.4867,34.7141,135.484,87.65606244
34.7169,135.4894,34.7141,135.4867,87.10350273
34.7169,135.4922,34.7141,135.4894,86.13358674
34.7169,135.4949,34.7141,135.4922,86.38920859
34.7169,135.4976,34.7141,135.4949,85.00070194
34.7169,135.5004,34.7141,135.4976,84.22822411
34.7169,135.5031,34.7141,135.5003,83.4530734
34.7169,135.5058,34.7141,135.5031,82.74431828
34.7169,135.5086,34.7141,135.5058,78.16540578
34.7169,135.5113,34.7142,135.5085,79.08117891
34.717,135.514,34.7142,135.5113,80.61780559
34.717,135.5167,34.7142,135.514,82.96793423
34.717,135.5195,34.7142,135.5167,90.25905602
34.717,135.5222,34.7142,135.5195,85.3219495
34.717,135.5249,34.7142,135.5222,77.78064975
34.717,135.5277,34.7142,135.5249,77.43026605
34.717,135.5304,34.7142,135.5276,79.87157765
34.717,135.5331,34.7142,135.5304,80.29350886
34.717,135.5359,34.7142,135.5331,86.21418733
34.7171,135.5386,34.7143,135.5358,96.38275984
34.7171,135.5413,34.7143,135.5386,105.1145313
34.7171,135.544,34.7143,135.5413,111.8437176
34.7171,135.5468,34.7143,135.544,107.6456178
34.7171,135.5495,34.7143,135.5468,225.8478637
34.7144,135.4458,34.7116,135.443,87.65606244
34.7144,135.4485,34.7116,135.4458,87.65606244
34.7144,135.4512,34.7116,135.4485,87.65606244
34.7145,135.454,34.7117,135.4512,87.65606244
34.7145,135.4567,34.7117,135.4539,87.00378492
34.7145,135.4594,34.7117,135.4567,86.8050327
34.7145,135.4622,34.7117,135.4594,88.57553162
34.7145,135.4649,34.7117,135.4621,88.26690608
34.7145,135.4676,34.7117,135.4649,87.65606244
34.7145,135.4703,34.7117,135.4676,87.65606244
34.7145,135.4731,34.7117,135.4703,87.65606244
34.7145,135.4758,34.7118,135.4731,87.65606244
34.7146,135.4785,34.7118,135.4758,86.55786575
34.7146,135.4813,34.7118,135.4785,86.65656343
34.7146,135.484,34.7118,135.4812,85.48684604
34.7146,135.4867,34.7118,135.484,85.48684604
34.7146,135.4895,34.7118,135.4867,83.92910672
34.7146,135.4922,34.7118,135.4894,83.82222543
34.7146,135.4949,34.7118,135.4922,83.72460638
34.7146,135.4976,34.7118,135.4949,84.53924319
34.7146,135.5004,34.7119,135.4976,83.98859374
34.7147,135.5031,34.7119,135.5004,84.47932094
34.7147,135.5058,34.7119,135.5031,82.96748246
34.7147,135.5086,34.7119,135.5058,81.70730117
34.7147,135.5113,34.7119,135.5085,79.16136003
34.7147,135.514,34.7119,135.5113,78.33836281
34.7147,135.5168,34.7119,135.514,82.13041256
34.7147,135.5195,34.7119,135.5167,92.11178241
34.7147,135.5222,34.7119,135.5195,81.21682355
34.7147,135.5249,34.712,135.5222,70.94688457
34.7148,135.5277,34.712,135.5249,69.56320927
34.7148,135.5304,34.712,135.5277,73.96380159
34.7148,135.5331,34.712,135.5304,76.6493254
34.7148,135.5359,34.712,135.5331,86.55786575
34.7148,135.5386,34.712,135.5358,100.5261986
34.7148,135.5413,34.712,135.5386,107.9514292
34.7148,135.5441,34.712,135.5413,112.6728038
34.7148,135.5468,34.712,135.544,120.8232212
34.7148,135.5495,34.712,135.5468,224.5134598
34.7121,135.4403,34.7093,135.4376,87.65606244
34.7121,135.4431,34.7094,135.4403,87.65606244
34.7122,135.4458,34.7094,135.443,87.65606244
34.7122,135.4485,34.7094,135.4458,87.65606244
34.7122,135.4513,34.7094,135.4485,87.65606244
34.7122,135.454,34.7094,135.4512,86.1164942
34.7122,135.4567,34.7094,135.454,85.53495344
