右上経度,右上緯度,左下経度,左下緯度,kW単価(φ800mm)_Dg4
34.7281,135.4866,34.7253,135.4839,1459.351868
34.7281,135.4894,34.7253,135.4866,1464.143498
34.7281,135.4921,34.7253,135.4894,1449.996226
34.7281,135.4948,34.7254,135.4921,1436.939711
34.7282,135.4976,34.7254,135.4948,1187.557091
34.7282,135.5003,34.7254,135.4975,959.9510285
34.7282,135.503,34.7254,135.5003,1558.903286
34.7257,135.4512,34.7229,135.4484,1489.653667
34.7257,135.4539,34.7229,135.4511,1451.142089
34.7257,135.4566,34.7229,135.4539,1442.618478
34.7257,135.4594,34.7229,135.4566,1428.402004
34.7258,135.4621,34.723,135.4593,1411.633476
34.7258,135.4648,34.723,135.4621,1404.485382
34.7258,135.4675,34.723,135.4648,1402.076507
34.7258,135.4703,34.723,135.4675,1398.578603
34.7258,135.473,34.723,135.4703,1404.531161
34.7258,135.4757,34.723,135.473,1412.11537
34.7258,135.4785,34.723,135.4757,1417.396418
34.7258,135.4812,34.723,135.4784,1422.142757
34.7258,135.4839,34.7231,135.4812,1428.328878
34.7259,135.4867,34.7231,135.4839,1439.328653
34.7259,135.4894,34.7231,135.4866,1435.565305
34.7259,135.4921,34.7231,135.4894,1419.261116
34.7259,135.4948,34.7231,135.4921,1407.673574
34.7259,135.4976,34.7231,135.4948,1168.310136
34.7259,135.5003,34.7231,135.4976,956.7167824
34.7259,135.503,34.7231,135.5003,921.8365659
34.7235,135.4512,34.7207,135.4484,1482.069487
34.7235,135.4539,34.7207,135.4512,1500.052938
34.7235,135.4566,34.7207,135.4539,1481.944021
34.7235,135.4594,34.7207,135.4566,1475.874118
34.7235,135.4621,34.7207,135.4593,1459.988709
34.7235,135.4648,34.7207,135.4621,1454.746419
34.7235,135.4676,34.7207,135.4648,1450.380159
34.7235,135.4703,34.7207,135.4675,1397.388348
34.7235,135.473,34.7208,135.4703,1396.71238
34.7236,135.4757,34.7208,135.473,1402.759657
34.7236,135.4785,34.7208,135.4757,1406.030819
34.7236,135.4812,34.7208,135.4785,1415.752166
34.7236,135.4839,34.7208,135.4812,1420.740132
34.7236,135.4867,34.7208,135.4839,1415.881813
34.7236,135.4894,34.7208,135.4867,1420.567971
34.7236,135.4921,34.7208,135.4894,1410.734585
34.7236,135.4949,34.7208,135.4921,1403.25888
34.7237,135.4976,34.7209,135.4948,1259.672252
34.7237,135.5003,34.7209,135.4976,1153.63363
34.7237,135.5031,34.7209,135.5003,1152.340522
34.7237,135.5058,34.7209,135.503,2638.91326
34.7212,135.4539,34.7184,135.4512,1564.185896
34.7212,135.4567,34.7184,135.4539,1548.630815
34.7212,135.4594,34.7184,135.4566,1534.728387
34.7212,135.4621,34.7185,135.4594,1530.010934
34.7213,135.4648,34.7185,135.4621,1527.443978
34.7213,135.4676,34.7185,135.4648,1527.570092
34.7213,135.4703,34.7185,135.4676,1507.532931
34.7213,135.473,34.7185,135.4703,1461.153311
34.7213,135.4758,34.7185,135.473,1456.079825
34.7213,135.4785,34.7185,135.4757,1458.969041
34.7213,135.4812,34.7185,135.4785,1463.520985
34.7213,135.484,34.7185,135.4812,1460.146573
34.7214,135.4867,34.7186,135.4839,1458.145359
34.7214,135.4894,34.7186,135.4867,1450.887786
34.7214,135.4921,34.7186,135.4894,1444.789422
34.7214,135.4949,34.7186,135.4921,1438.288454
34.7214,135.4976,34.7186,135.4949,1352.24776
34.7214,135.5003,34.7186,135.4976,1309.026641
34.7214,135.5031,34.7186,135.5003,1317.990616
34.7214,135.5058,34.7186,135.503,1965.37019
34.719,135.4539,34.7162,135.4512,1559.463051
34.719,135.4567,34.7162,135.4539,1563.728043
34.719,135.4594,34.7162,135.4566,1541.053147
34.719,135.4621,34.7162,135.4594,1535.104413
34.719,135.4649,34.7162,135.4621,1532.972719
34.719,135.4676,34.7162,135.4648,1533.790893
34.719,135.4703,34.7162,135.4676,1533.859695
34.719,135.473,34.7162,135.4703,1528.15333
34.7191,135.4758,34.7163,135.473,1516.713435
34.7191,135.4785,34.7163,135.4758,1506.595051
34.7191,135.4812,34.7163,135.4785,1507.406343
34.7191,135.484,34.7163,135.4812,1497.521828
34.7191,135.4867,34.7163,135.4839,1490.06776
34.7191,135.4894,34.7163,135.4867,1480.025049
34.7191,135.4922,34.7163,135.4894,1475.719172
34.7191,135.4949,34.7163,135.4921,1468.518819
34.7191,135.4976,34.7163,135.4949,1382.046797
34.7192,135.5003,34.7164,135.4976,1347.925572
34.7192,135.5031,34.7164,135.5003,1390.364752
34.7192,135.5058,34.7164,135.5031,2293.412045
34.7167,135.4512,34.7139,135.4485,1561.524314
34.7167,135.454,34.7139,135.4512,1579.124892
34.7167,135.4567,34.7139,135.4539,1576.896479
34.7167,135.4594,34.7139,135.4567,1553.626898
34.7167,135.4621,34.7139,135.4594,1544.990289
34.7168,135.4649,34.714,135.4621,1540.949547
34.7168,135.4676,34.714,135.4649,1540.554709
34.7168,135.4703,34.714,135.4676,1540.316004
34.7168,135.4731,34.714,135.4703,1537.883243
34.7168,135.4758,34.714,135.473,1533.114465
34.7168,135.4785,34.714,135.4758,1521.223947
34.7168,135.4813,34.714,135.4785,1510.18063
34.7168,135.484,34.714,135.4812,1496.497174
34.7168,135.4867,34.7141,135.484,1491.085226
34.7169,135.4894,34.7141,135.4867,1479.969795
34.7169,135.4922,34.7141,135.4894,1474.367672
34.7169,135.4949,34.7141,135.4922,1468.893562
34.7169,135.4976,34.7141,135.4949,1384.826461
34.7169,135.5004,34.7141,135.4976,1347.925572
34.7169,135.5031,34.7141,135.5003,1390.364752
34.7169,135.5058,34.7141,135.5031,2293.412045
34.7144,135.4458,34.7116,135.443,1575.998267
34.7144,135.4485,34.7116,135.4458,1573.229685
34.7144,135.4512,34.7116,135.4485,1561.524314
34.7145,135.454,34.7117,135.4512,1579.124892
34.7145,135.4567,34.7117,135.4539,1576.896479
34.7145,135.4594,34.7117,135.4567,1553.626898
34.7145,135.4622,34.7117,135.4594,1544.990289
34.7145,135.4649,34.7117,135.4621,1540.949547
34.7145,135.4676,34.7117,135.4649,1540.554709
34.7145,135.4703,34.7117,135.4676,1540.316004
34.7145,135.4731,34.7117,135.4703,1537.883243
34.7145,135.4758,34.7118,135.4731,1533.114465
34.7146,135.4785,34.7118,135.4758,1521.223947
34.7146,135.4813,34.7118,135.4785,1510.18063
34.7146,135.484,34.7118,135.4812,1496.497174
34.7146,135.4867,34.7118,135.484,1491.085226
34.7146,135.4895,34.7118,135.4867,1479.969795
34.7146,135.4922,34.7118,135.4894,1474.367672
34.7146,135.4949,34.7118,135.4922,1468.893562
34.7146,135.4976,34.7118,135.4949,1384.826461
34.7146,135.5004,34.7119,135.4976,1351.654153
34.7147,135.5031,34.7119,135.5004,1405.247916
34.7147,135.5058,34.7119,135.5031,2653.559954
34.715,135.5905,34.7122,135.5877,4578.216257
34.7121,135.4403,34.7093,135.4376,1592.874365
34.7121,135.4431,34.7094,135.4403,1592.013042
34.7122,135.4458,34.7094,135.443,1578.614431
34.7122,135.4485,34.7094,135.4458,1573.207457
34.7122,135.4513,34.7094,135.4485,1567.799836
34.7122,135.454,34.7094,135.4512,1576.471884
34.7122,135.4567,34.7094,135.454,1580.494342
34.7122,135.4594,34.7094,135.4567,1559.312496
34.7122,135.4622,34.7094,135.4594,1553.731521
34.7122,135.4649,34.7094,135.4622,1554.375454
34.7123,135.4676,34.7095,135.4649,1553.529099
34.7123,135.4704,34.7095,135.4676,1550.729387
34.7123,135.4731,34.7095,135.4703,1547.402249
34.7123,135.4758,34.7095,135.4731,1543.465654
34.7123,135.4786,34.7095,135.4758,1533.838585
34.7123,135.4813,34.7095,135.4785,1520.090268
34.7123,135.484,34.7095,135.4813,1511.766835
34.7123,135.4867,34.7095,135.484,1506.747423
34.7124,135.4895,34.7096,135.4867,1498.899966
34.7124,135.4922,34.7096,135.4895,1494.118501
34.7124,135.4949,34.7096,135.4922,1486.052643
34.7124,135.4977,34.7096,135.4949,1435.848154
34.7124,135.5004,34.7096,135.4976,1395.479358
34.7124,135.5031,34.7096,135.5004,1429.621976
34.7124,135.5058,34.7096,135.5031,2611.846511
34.7127,135.5877,34.7099,135.585,5667.323997
34.7127,135.5905,34.7099,135.5877,2705.841167
34.7099,135.4349,34.7071,135.4321,1625.416046
34.7099,135.4376,34.7071,135.4349,1611.423907
34.7099,135.4403,34.7071,135.4376,1602.55876
34.7099,135.4431,34.7071,135.4403,1594.099204
34.7099,135.4458,34.7071,135.4431,1586.165311
34.7099,135.4485,34.7071,135.4458,1580.198038
34.7099,135.4513,34.7071,135.4485,1573.495389
34.7099,135.454,34.7071,135.4512,1569.739843
34.71,135.4567,34.7072,135.454,1566.762933
34.71,135.4595,34.7072,135.4567,1561.436647
34.71,135.4622,34.7072,135.4594,1560.15397
34.71,135.4649,34.7072,135.4622,1559.911268
34.71,135.4676,34.7072,135.4649,1560.404903
34.71,135.4704,34.7072,135.4676,1560.746971
34.71,135.4731,34.7072,135.4704,1557.644065
34.71,135.4758,34.7072,135.4731,1552.075099
34.7101,135.4786,34.7073,135.4758,1544.681449
34.7101,135.4813,34.7073,135.4785,1535.346166
34.7101,135.484,34.7073,135.4813,1536.037604
34.7101,135.4868,34.7073,135.484,1539.167947
34.7101,135.4895,34.7073,135.4867,1533.725718
34.7101,135.4922,34.7073,135.4895,1521.978996
34.7101,135.4949,34.7073,135.4922,1515.038495
34.7101,135.4977,34.7073,135.4949,1467.287336
34.7101,135.5004,34.7073,135.4977,1433.296309
34.7102,135.5031,34.7074,135.5004,1435.547622
34.7102,135.5059,34.7074,135.5031,2426.487555
34.7105,135.5878,34.7077,135.585,3909.655098
34.7105,135.5905,34.7077,135.5877,2415.977878
34.7105,135.5932,34.7077,135.5905,1892.213461
34.7105,135.5959,34.7077,135.5932,1805.651923
34.7105,135.5987,34.7077,135.5959,1698.222506
34.7076,135.4322,34.7048,135.4294,1643.861582
34.7076,135.4349,34.7048,135.4322,1635.229568
34.7076,135.4376,34.7048,135.4349,1622.127956
34.7076,135.4404,34.7048,135.4376,1614.915178
34.7076,135.4431,34.7048,135.4403,1608.85482
34.7077,135.4458,34.7049,135.4431,1601.728252
34.7077,135.4486,34.7049,135.4458,1594.351309
34.7077,135.4513,34.7049,135.4485,1586.58762
34.7077,135.454,34.7049,135.4513,1570.376102
34.7077,135.4567,34.7049,135.454,1563.593596
34.7077,135.4595,34.7049,135.4567,1563.621133
34.7077,135.4622,34.7049,135.4595,1561.944552
34.7077,135.4649,34.7049,135.4622,1560.568973
34.7077,135.4677,34.705,135.4649,1560.062015
34.7078,135.4704,34.705,135.4676,1557.282031
34.7078,135.4731,34.705,135.4704,1545.578902
34.7078,135.4758,34.705,135.4731,1538.819695
34.7078,135.4786,34.705,135.4758,1537.118209
34.7078,135.4813,34.705,135.4786,1533.882342
34.7078,135.484,34.705,135.4813,1542.522575
34.7078,135.4868,34.705,135.484,1543.258314
34.7078,135.4895,34.705,135.4867,1533.929629
34.7079,135.4922,34.7051,135.4895,1529.884457
34.7079,135.495,34.7051,135.4922,1526.664916
34.7079,135.4977,34.7051,135.4949,1483.214763
34.7079,135.5004,34.7051,135.4977,1446.822571
34.7079,135.5031,34.7051,135.5004,1443.690191
34.7079,135.5059,34.7051,135.5031,2382.025161
34.7082,135.5878,34.7054,135.585,2779.981251
34.7082,135.5905,34.7054,135.5877,1873.277014
34.7082,135.5932,34.7054,135.5905,1717.678296
34.7082,135.596,34.7054,135.5932,1761.746979
34.7083,135.5987,34.7055,135.5959,1772.546832
34.7053,135.4322,34.7025,135.4294,1650.175759
34.7053,135.4349,34.7026,135.4322,1641.947171
34.7054,135.4377,34.7026,135.4349,1632.46463
34.7054,135.4404,34.7026,135.4376,1627.041
34.7054,135.4431,34.7026,135.4404,1624.019415
34.7054,135.4458,34.7026,135.4431,1618.154567
34.7054,135.4486,34.7026,135.4458,1609.037705
34.7054,135.4513,34.7026,135.4485,1601.435272
34.7054,135.454,34.7026,135.4513,1576.060794
34.7054,135.4568,34.7027,135.454,1566.271555
34.7055,135.4595,34.7027,135.4567,1563.604994
34.7055,135.4622,34.7027,135.4595,1561.314757
34.7055,135.4649,34.7027,135.4622,1559.707263
34.7055,135.4677,34.7027,135.4649,1558.80275
34.7055,135.4704,34.7027,135.4677,1555.569274
34.7055,135.4731,34.7027,135.4704,1547.177668
34.7055,135.4759,34.7027,135.4731,1530.963985
34.7055,135.4786,34.7027,135.4758,1526.84872
34.7056,135.4813,34.7028,135.4786,1526.036497
34.7056,135.4841,34.7028,135.4813,1540.104207
34.7056,135.4868,34.7028,135.484,1536.244817
34.7056,135.4895,34.7028,135.4868,1522.018718
34.7056,135.4922,34.7028,135.4895,1524.13777
34.7056,135.495,34.7028,135.4922,1527.447936
34.7056,135.4977,34.7028,135.495,1488.222117
34.7056,135.5004,34.7028,135.4977,1448.808114
34.7056,135.5032,34.7029,135.5004,1426.696038
34.7057,135.5059,34.7029,135.5031,2271.548161
34.706,135.585,34.7032,135.5823,2562.475709
34.706,135.5878,34.7032,135.585,1910.430818
34.706,135.5905,34.7032,135.5878,1768.367075
34.706,135.5932,34.7032,135.5905,1730.437964
34.706,135.596,34.7032,135.5932,1770.605078
34.706,135.5987,34.7032,135.5959,1782.285369
34.7031,135.4267,34.7003,135.424,1695.816196
34.7031,135.4295,34.7003,135.4267,1687.439026
34.7031,135.4322,34.7003,135.4295,1671.285377
34.7031,135.4349,34.7003,135.4322,1655.854879
34.7031,135.4377,34.7003,135.4349,1646.517035
34.7031,135.4404,34.7003,135.4376,1642.844436
34.7031,135.4431,34.7003,135.4404,1640.460885
34.7031,135.4459,34.7003,135.4431,1636.149765
34.7032,135.4486,34.7004,135.4458,1623.663613
34.7032,135.4513,34.7004,135.4486,1609.68806
34.7032,135.454,34.7004,135.4513,1581.763256
34.7032,135.4568,34.7004,135.454,1568.737022
34.7032,135.4595,34.7004,135.4568,1566.175765
34.7032,135.4622,34.7004,135.4595,1561.523636
34.7032,135.465,34.7004,135.4622,1558.028501
34.7032,135.4677,34.7004,135.4649,1554.81256
34.7033,135.4704,34.7005,135.4677,1556.357847
34.7033,135.4731,34.7005,135.4704,1543.847384
34.7033,135.4759,34.7005,135.4731,1532.949377
34.7033,135.4786,34.7005,135.4759,1523.085349
34.7033,135.4813,34.7005,135.4786,1520.82635
34.7033,135.4841,34.7005,135.4813,1547.605416
34.7033,135.4868,34.7005,135.484,1533.682894
34.7033,135.4895,34.7005,135.4868,1518.200562
34.7033,135.4923,34.7006,135.4895,1518.241395
34.7034,135.495,34.7006,135.4922,1523.516249
34.7034,135.4977,34.7006,135.495,1484.396714
34.7034,135.5004,34.7006,135.4977,1446.817393
34.7034,135.5032,34.7006,135.5004,1369.849266
34.7034,135.5059,34.7006,135.5032,1456.475378
34.7037,135.5851,34.7009,135.5823,2249.054157
34.7037,135.5878,34.7009,135.585,1783.060137
34.7037,135.5905,34.7009,135.5878,1789.174216
34.7037,135.5932,34.7009,135.5905,1776.119858
34.7037,135.596,34.7009,135.5932,1773.974065
34.7008,135.4186,34.698,135.4158,1799.812424
34.7008,135.4213,34.698,135.4186,1756.578557
34.7008,135.424,34.698,135.4213,1740.059881
34.7008,135.4268,34.698,135.424,1727.071405
34.7008,135.4295,34.698,135.4267,1714.132549
34.7008,135.4322,34.698,135.4295,1700.127573
34.7008,135.435,34.698,135.4322,1694.377922
34.7009,135.4377,34.6981,135.4349,1683.201453
34.7009,135.4404,34.6981,135.4377,1678.776095
34.7009,135.4431,34.6981,135.4404,1676.954937
34.7009,135.4459,34.6981,135.4431,1673.32445
34.7009,135.4486,34.6981,135.4458,1664.599814
34.7009,135.4513,34.6981,135.4486,1647.813437
34.7009,135.4541,34.6981,135.4513,1609.084011
34.7009,135.4568,34.6981,135.454,1590.267522
34.701,135.4595,34.6982,135.4568,1571.84146
34.701,135.4622,34.6982,135.4595,1563.971122
34.701,135.465,34.6982,135.4622,1559.386927
34.701,135.4677,34.6982,135.465,1559.047518
34.701,135.4704,34.6982,135.4677,1552.914384
34.701,135.4732,34.6982,135.4704,1541.532404
34.701,135.4759,34.6982,135.4731,1530.079224
34.701,135.4786,34.6982,135.4759,1518.893832
34.701,135.4814,34.6983,135.4786,1510.238154
34.7011,135.4841,34.6983,135.4813,1539.719924
34.7011,135.4868,34.6983,135.4841,1526.273919
34.7011,135.4895,34.6983,135.4868,1512.356828
34.7011,135.4923,34.6983,135.4895,1500.660989
34.7011,135.495,34.6983,135.4922,1499.793006
34.7011,135.4977,34.6983,135.495,1469.431837
34.7011,135.5005,34.6983,135.4977,1431.312825
34.7011,135.5032,34.6983,135.5004,1317.242216
34.7011,135.5059,34.6984,135.5032,1119.644501
34.7012,135.5086,34.6984,135.5059,3469.39214
34.7014,135.5851,34.6986,135.5823,2179.969756
34.7015,135.5878,34.6987,135.585,1838.511231
34.7015,135.5905,34.6987,135.5878,1844.589794
34.7015,135.5933,34.6987,135.5905,1850.222341
34.7015,135.596,34.6987,135.5932,1821.692997
34.7015,135.5987,34.6987,135.596,1769.666096
34.6985,135.4159,34.6957,135.4131,1815.882387
34.6985,135.4186,34.6957,135.4158,1806.279629
34.6985,135.4213,34.6957,135.4186,1780.378398
34.6985,135.4241,34.6957,135.4213,1765.106944
34.6985,135.4268,34.6958,135.424,1753.055764
34.6986,135.4295,34.6958,135.4268,1738.715938
34.6986,135.4322,34.6958,135.4295,1726.218746
34.6986,135.435,34.6958,135.4322,1722.966332
34.6986,135.4377,34.6958,135.4349,1717.205601
34.6986,135.4404,34.6958,135.4377,1713.354156
34.6986,135.4432,34.6958,135.4404,1710.447848
34.6986,135.4459,34.6958,135.4431,1706.48889
34.6987,135.4486,34.6959,135.4459,1698.392153
34.6987,135.4513,34.6959,135.4486,1686.294439
34.6987,135.4541,34.6959,135.4513,1641.678425
34.6987,135.4568,34.6959,135.4541,1627.255963
34.6987,135.4595,34.6959,135.4568,1598.95882
34.6987,135.4623,34.6959,135.4595,1592.991274
34.6987,135.465,34.6959,135.4622,1588.317518
34.6987,135.4677,34.6959,135.465,1580.760352
34.6987,135.4704,34.696,135.4677,1574.536697
34.6988,135.4732,34.696,135.4704,1567.513195
34.6988,135.4759,34.696,135.4732,1554.279396
34.6988,135.4786,34.696,135.4759,1546.454648
34.6988,135.4814,34.696,135.4786,1544.050035
34.6988,135.4841,34.696,135.4813,1567.493181
34.6988,135.4868,34.696,135.4841,1559.578416
34.6988,135.4896,34.696,135.4868,1546.946436
34.6988,135.4923,34.696,135.4895,1530.659703
34.6989,135.495,34.6961,135.4923,1526.485708
34.6989,135.4977,34.6961,135.495,1496.111607
34.6989,135.5005,34.6961,135.4977,1460.034202
34.6989,135.5032,34.6961,135.5005,1376.727727
34.6989,135.5059,34.6961,135.5032,1286.035711
34.6989,135.5087,34.6961,135.5059,1488.955142
34.6992,135.5824,34.6964,135.5796,2000.192796
34.6992,135.5851,34.6964,135.5823,1870.388252
34.6992,135.5878,34.6964,135.5851,1841.329837
34.6992,135.5905,34.6964,135.5878,1880.262411
34.6992,135.5933,34.6964,135.5905,1876.968334
34.6962,135.4131,34.6934,135.4104,1828.595764
34.6962,135.4159,34.6934,135.4131,1810.407162
34.6963,135.4186,34.6935,135.4159,1793.995583
34.6963,135.4213,34.6935,135.4186,1780.988902
34.6963,135.4241,34.6935,135.4213,1772.357933
34.6963,135.4268,34.6935,135.424,1758.097244
34.6963,135.4295,34.6935,135.4268,1740.44549
34.6963,135.4323,34.6935,135.4295,1729.965909
34.6963,135.435,34.6935,135.4322,1733.667242
34.6963,135.4377,34.6936,135.435,1728.822169
34.6964,135.4404,34.6936,135.4377,1717.704764
34.6964,135.4432,34.6936,135.4404,1714.119811
34.6964,135.4459,34.6936,135.4432,1709.739515
34.6964,135.4486,34.6936,135.4459,1705.057535
34.6964,135.4514,34.6936,135.4486,1695.735862
34.6964,135.4541,34.6936,135.4513,1653.346208
34.6964,135.4568,34.6936,135.4541,1634.057396
34.6964,135.4595,34.6937,135.4568,1633.574869
34.6965,135.4623,34.6937,135.4595,1618.345286
34.6965,135.465,34.6937,135.4623,1605.538627
34.6965,135.4677,34.6937,135.465,1594.027305
34.6965,135.4705,34.6937,135.4677,1586.946059
34.6965,135.4732,34.6937,135.4704,1577.103656
34.6965,135.4759,34.6937,135.4732,1570.293537
34.6965,135.4786,34.6937,135.4759,1568.644069
34.6965,135.4814,34.6937,135.4786,1579.773009
34.6966,135.4841,34.6938,135.4814,1588.906943
34.6966,135.4868,34.6938,135.4841,1579.778992
34.6966,135.4896,34.6938,135.4868,1570.40056
34.6966,135.4923,34.6938,135.4895,1556.105974
34.6966,135.495,34.6938,135.4923,1554.317678
34.6966,135.4978,34.6938,135.495,1522.94194
34.6966,135.5005,34.6938,135.4977,1502.860065
34.6966,135.5032,34.6938,135.5005,1408.38439
34.6966,135.5059,34.6938,135.5032,1325.55023
34.6967,135.5087,34.6939,135.5059,1566.497618
34.6969,135.5824,34.6941,135.5796,2000.192796
34.6969,135.5851,34.6941,135.5823,1870.388252
34.6969,135.5878,34.6942,135.5851,1841.329837
34.697,135.5906,34.6942,135.5878,1880.262411
34.694,135.4132,34.6912,135.4104,1816.557869
34.694,135.4159,34.6912,135.4131,1796.916003
34.694,135.4186,34.6912,135.4159,1786.37201
34.694,135.4214,34.6912,135.4186,1779.664189
34.694,135.4241,34.6912,135.4213,1784.215536
34.694,135.4268,34.6912,135.4241,1766.060818
34.6941,135.4295,34.6913,135.4268,1746.742701
34.6941,135.4323,34.6913,135.4295,1733.965044
34.6941,135.435,34.6913,135.4322,1731.262316
34.6941,135.4377,34.6913,135.435,1730.356539
34.6941,135.4405,34.6913,135.4377,1719.124108
34.6941,135.4432,34.6913,135.4404,1714.87684
34.6941,135.4459,34.6913,135.4432,1709.888637
34.6941,135.4486,34.6913,135.4459,1708.951027
34.6942,135.4514,34.6914,135.4486,1702.913447
34.6942,135.4541,34.6914,135.4514,1667.957617
34.6942,135.4568,34.6914,135.4541,1650.825492
34.6942,135.4596,34.6914,135.4568,1638.572581
34.6942,135.4623,34.6914,135.4595,1618.661508
34.6942,135.465,34.6914,135.4623,1602.690805
34.6942,135.4677,34.6914,135.465,1588.438039
34.6942,135.4705,34.6914,135.4677,1576.71729
34.6943,135.4732,34.6915,135.4705,1565.733731
34.6943,135.4759,34.6915,135.4732,1560.85746
34.6943,135.4787,34.6915,135.4759,1559.541335
34.6943,135.4814,34.6915,135.4786,1564.493939
34.6943,135.4841,34.6915,135.4814,1566.922891
34.6943,135.4869,34.6915,135.4841,1551.209187
34.6943,135.4896,34.6915,135.4868,1541.516552
34.6943,135.4923,34.6915,135.4896,1522.161496
34.6943,135.495,34.6915,135.4923,1524.025928
34.6944,135.4978,34.6916,135.495,1489.677239
34.6944,135.5005,34.6916,135.4977,1467.069889
34.6944,135.5032,34.6916,135.5005,1370.299158
34.6944,135.506,34.6916,135.5032,1222.959087
34.6944,135.5087,34.6916,135.5059,1566.497618
34.6947,135.5769,34.6919,135.5742,4783.456464
34.6947,135.5796,34.6919,135.5769,2382.49376
34.6947,135.5824,34.6919,135.5796,1717.604287
34.6947,135.5851,34.6919,135.5824,1794.317954
34.6917,135.4159,34.6889,135.4132,1793.194145
34.6917,135.4186,34.689,135.4159,1779.750544
34.6918,135.4214,34.689,135.4186,1770.998314
34.6918,135.4241,34.689,135.4213,1795.311586
34.6918,135.4268,34.689,135.4241,1783.949095
34.6918,135.4296,34.689,135.4268,1761.995138
34.6918,135.4323,34.689,135.4295,1740.35563
34.6918,135.435,34.689,135.4323,1733.744814
34.6918,135.4377,34.689,135.435,1725.28945
34.6919,135.4405,34.6891,135.4377,1719.560399
34.6919,135.4432,34.6891,135.4405,1714.155101
34.6919,135.4459,34.6891,135.4432,1716.001771
34.6919,135.4487,34.6891,135.4459,1710.261619
34.6919,135.4514,34.6891,135.4486,1682.599712
34.6919,135.4541,34.6891,135.4514,1667.957617
34.6919,135.4568,34.6891,135.4541,1650.825492
34.6919,135.4596,34.6891,135.4568,1638.572581
34.692,135.4623,34.6892,135.4596,1618.661508
34.692,135.465,34.6892,135.4623,1602.690805
34.692,135.4678,34.6892,135.465,1588.438039
