原点(緯度),原点(経度),kW単価(φ800mm)_Dg1,kW単価(φ800mm)_Dg2,kW単価(φ800mm)_Dg3,kW単価(φ800mm)_Dg4,kW単価(φ300mm)_Dg1,kW単価(φ300mm)_Dg2,kW単価(φ300mm)_Dg3,kW単価(φ300mm)_Dg4
34.7107867129188,135.449878507154,87.6560624358055,25.6578010067232,1252.44543712549,1567.79983632023,132.289921559838,38.7225753502572,1890.18196837951,2366.11264075682
34.7107989591462,135.452608233177,86.1164942003891,25.7926417908616,1258.23594304149,1576.47188440287,129.966415855387,38.9260761265989,1898.92095975252,2379.20043558513
34.7108111422219,135.455337966406,85.534953440454,26.169757873592,1269.77619954174,1580.49434186223,129.088758573302,39.4952171034696,1916.33743483451,2385.27110048826
34.7108232641546,135.45806770132,85.4387927283231,25.7869246191949,1256.78944207673,1559.31249630326,128.9436334934,38.9174478107664,1896.73791052756,2353.30360606036
34.7108353249444,135.460797437912,85.199334228524,25.3926551527754,1242.49736780313,1553.73152125468,128.582244386075,38.3224190661855,1875.16841114504,2344.88083721941
34.7108473198033,135.463527191451,87.6560624358055,24.7132499443047,1217.9334360093,1554.37545358451,132.289921559838,37.2970654370312,1838.09669562524,2345.85265542611
34.7108592492713,135.4662569626,86.1164942003891,24.732315955156,1222.22225984635,1553.52909909577,129.966415855387,37.3258397283909,1844.56935881842,2344.57534310092
34.7108711172693,135.468986736669,87.3036256540418,25.4817442303458,1250.2800759636,1550.72938706295,131.758026412842,38.4568716842489,1886.91402033011,2340.35003711615
34.7108829241627,135.4717165123,87.6560624358055,25.9907837145768,1265.23826916822,1547.4022488713,132.289921559838,39.2251105438156,1909.48882178397,2335.32874323001
34.7108946743426,135.474446284293,87.0536152712983,26.0414965136529,1264.73945351951,1543.46565357934,131.380712476952,39.3016459485033,1908.73601266607,2329.38766091447
34.7109063761959,135.477176042771,87.0536152712983,25.8962909141934,1255.873288693,1533.83858539534,131.380712476952,39.0825026647559,1895.35525819408,2314.85855637199
34.7109180251387,135.479905793185,83.9754763887772,26.1362975074388,1260.16344107279,1520.09026838807,126.735206621413,39.4447189509088,1901.82992641475,2294.10969168504
34.7109296129308,135.482635545175,82.7862811893719,25.5312889567594,1249.62857503624,1511.76683537431,124.94048147318,38.5316442417748,1885.93077964849,2281.54802430117
34.7109411395724,135.485365298733,81.542710441892,26.0763350149377,1265.30814653307,1506.74742328545,123.06369312487,39.3542239730478,1909.59428021843,2273.97276238476
34.7109526091165,135.488095054137,83.5414624263564,27.2590465209173,1302.06606779796,1498.899966255,126.080195759083,41.1391639761257,1965.06908008633,2262.12943465414
34.710964023477,135.490824811778,87.0936621084335,25.7784800215721,1249.56546079441,1494.11850148632,131.441150885844,38.9047032825947,1885.8355280724,2254.91328118326
34.7109753781699,135.49355457109,90.9345514460907,26.4254614147819,1281.02968246172,1486.05264334665,137.23779443883,39.8811231146067,1933.32111321784,2242.74034401315
34.7109866716918,135.496284331874,91.2920022437085,27.722716725422,1329.31702756921,1435.84815384545,137.777256703782,41.8389318333515,2006.19603959593,2166.9720766109
34.7109979088316,135.49901409737,91.2705336003672,30.4718931773376,1431.816817957,1395.47935843299,137.74485637613,45.9879698698753,2160.88801244415,2106.0477705198
34.7110091118929,135.501743882507,91.0303056245177,37.0443973189307,1673.34248864867,1429.62197584476,137.382305980886,55.9071475420395,2525.39687974454,2157.57557194892
34.7110202754731,135.504473682382,90.8942257026557,99.0730410708097,2344.28305843489,2611.8465110005,137.176935106485,149.520346542492,3537.97573489599,3941.78064203639
34.7110313780029,135.507203483763,91.5873661769668,266.777734536625,4526.1684337231,-0,138.223017903596,402.619106939776,6830.86201256582,-0
34.7110424194815,135.509933286642,90.8723145445535,-0,-0,0,137.143866938624,-0,-0,0
34.7110533977151,135.512663091426,90.0734287998209,-0,-0,0,135.938194112705,-0,-0,0
34.7110643119229,135.515392897539,91.4366978719686,-0,-0,0,137.995630342532,-0,-0,0
34.7110751641119,135.518122704787,83.9603457666108,-0,-0,0,126.712371591366,-0,-0,0
34.7110859553098,135.520852513417,68.5090196625329,0,0,-0,103.393337385365,0,0,-0
34.7110966846953,135.52358232361,60.7975114661505,0,0,-0,91.7551826923614,0,0,-0
34.7111073061761,135.526312143541,60.4116105976498,0,0,-0,91.1727837777259,0,0,-0
34.7111178194591,135.529041977108,68.0983925912575,0,0,-0,102.773621856971,0,0,-0
34.7111282715615,135.531771812095,76.303018204662,0,0,-0,115.155985936124,0,0,-0
34.7111386624838,135.534501648495,95.7151210728506,0,0,-0,144.452596967732,0,0,-0
34.7111489963513,135.537231477356,113.769170856053,0,0,-0,171.699643701166,0,0,-0
34.7111592782297,135.539961286849,117.371129161148,0,0,-0,177.135694196725,0,0,-0
34.711169504014,135.542691085771,114.6271585699,0,0,-0,172.994512809018,0,0,-0
34.7111796686615,135.545420886096,181.379012247836,0,0,-0,273.735947475845,0,0,-0
34.7111897721725,135.548150687816,0,0,0,-0,0,0,0,-0
34.7111998188786,135.550880487773,0,0,0,-0,0,0,0,-0
34.7112098095313,135.553610285139,0,0,0,-0,0,0,0,-0
34.7112197397859,135.556340083294,0,0,0,-0,0,0,0,-0
34.7112296089202,135.559069882803,0,0,0,-0,0,0,0,-0
34.7112394169211,135.561799685163,,0,0,-0,,0,0,-0
34.7112491638679,135.564529494151,,0,0,-0,,0,0,-0
34.7112588499064,135.567259308094,,0,0,-0,,0,0,-0
34.7112684748386,135.569989123335,,-0,-0,0,,-0,-0,0
34.7113064058679,135.580908362306,,0,0,-0,,0,0,-0
34.7113157444002,135.583638168296,,358.688292699538,0,-0,,541.329883947323,0,-0
34.7113250213055,135.586367974949,,146.190052309468,2639.34928603167,5667.32399729731,,220.629013161654,3983.28763939,8553.08607554335
34.7113342330413,135.589097777779,,88.3984561439945,1595.96633576718,2705.84116689927,,133.41033699596,2408.62132639601,4083.63672489431
34.711370455405,135.600016982003,0,,,,0,,,
34.7084582848425,135.433515700444,87.6560624358055,27.5211110722431,1305.70095769748,1625.41604630876,132.289921559838,41.5346699796482,1970.55483071582,2453.06662532053
34.7084709160035,135.436245322379,87.6560624358055,26.8403851247956,1283.78400363191,1611.42390667558,132.289921559838,40.507323100389,1937.47791562751,2431.94978521739
34.7084834810617,135.438974945738,87.6560624358055,26.4134123447062,1272.38564804121,1602.55876047586,132.289921559838,39.8629387416051,1920.27559641417,2418.57056804989
34.7084959800253,135.441704570357,87.6560624358055,26.1423068000516,1262.76129005146,1594.0992039045,132.289921559838,39.4537881336473,1905.75058207806,2405.80346393684
34.7085084178348,135.444434196723,87.6560624358055,25.8384162982102,1250.68659977186,1586.16531072656,132.289921559838,38.995158695657,1887.52754324241,2393.82968737185
34.7085207944905,135.447163824827,87.6560624358055,25.628616540025,1247.97385064357,1580.19803816838,132.289921559838,38.6785303555018,1883.43348107009,2384.82392100828
34.708533107741,135.449893460392,87.6560624358055,25.6052040679595,1246.80432397472,1573.49538856072,132.289921559838,38.643196415019,1881.66843953178,2374.70832870124
34.70854535541,135.452623109036,85.534953440454,25.7587299171375,1255.62798461819,1569.73984279756,129.088758573302,38.874896561943,1894.98504698549,2369.04048507906
34.7085575397189,135.455352765035,82.6063110128732,25.7700358258743,1256.25758623158,1566.76293276853,124.668871730847,38.8919593610056,1895.93523737431,2364.54775310722
34.7085696628819,135.458082422729,81.718071109509,25.8110770282073,1259.96624785727,1561.43664721242,123.328346228365,38.9538984589582,1901.53232378136,2356.50935988212
34.7085817248994,135.460812082111,82.0267740224969,25.8571438013671,1261.6224923646,1560.15396974244,123.794238523885,39.0234221135519,1904.03191650627,2354.5735519394
34.7085937196028,135.46354176166,81.8500873794759,25.9020930086164,1261.8008477371,1559.91126764169,123.527584267506,39.0912591454233,1904.3010891976,2354.20726761201
34.7086056473557,135.466271462434,81.8941876420726,25.8933857239439,1258.86887700587,1560.40490339005,123.594140077995,39.078118171778,1899.87617930236,2354.95225926022
34.7086175135167,135.469001166351,82.0267740224969,25.8873903264676,1259.7445036598,1560.7469710036,123.794238523885,39.069069959483,1901.19766897627,2355.46850533046
34.708629318556,135.471730871849,82.0267740224969,26.0103626210588,1265.94815081915,1557.64406460158,123.794238523885,39.2546588937044,1910.56017024874,2350.78562050624
34.7086410672891,135.474460573351,82.0267740224969,26.1121004883824,1270.77164264731,1552.07509895292,123.794238523885,39.4082009775477,1917.83975066634,2342.38097616838
34.7086527689579,135.477190260225,82.0267740224969,26.195260813575,1268.53054981192,1544.68144923224,123.794238523885,39.5337059636368,1914.45750890047,2331.22253128266
34.7086644187843,135.479919938036,83.5140726723554,26.3454242425462,1272.47123217162,1535.34616577121,126.038859332285,39.7603315693022,1920.40475939029,2317.13378622063
34.7086760074882,135.482649617382,82.2042251290897,26.5832238414827,1286.31688781964,1536.03760448989,124.062046503385,40.1192170749488,1941.30052687885,2318.17730073995
34.7086875350697,135.485379298254,83.5445534635572,27.2480866148591,1307.76716065153,1539.16794744101,126.084860730992,41.1226233619062,1973.67312988559,2322.90159261381
34.7086990065691,135.488108982558,91.4114809117171,27.8284224519742,1327.19863110967,1533.72571766454,137.957573080992,41.9984621828268,2002.99897034965,2314.68821717537
34.7087104238321,135.490838671204,93.1299160239528,28.2389408568743,1340.93757874862,1521.97899565362,140.55102343555,42.6180137126811,2023.7336948509,2296.96014577645
34.7087217816161,135.493568362027,89.1355021076071,28.6727820130551,1351.00787198201,1515.03849454912,134.522681653054,43.2727637770319,2038.93171156429,2286.48558963981
34.7087330782581,135.496298054327,84.4503866952097,29.2042386581644,1371.22435518986,1467.28733592126,127.451937962522,44.0748344603399,2069.44228782638,2214.41987217849
34.7087443176683,135.499027750825,81.9240772110313,30.5494967730061,1419.16917451404,1433.29630913479,123.639249208192,46.1050886783008,2141.80027666761,2163.12085026984
34.7087555174431,135.501757463643,80.6077680220863,36.2043853687231,1638.78712192634,1435.54762171119,121.652684508442,54.6394073320149,2473.24615991822,2166.51851559797
34.7087666731619,135.504487188711,78.2912448279177,95.4851360576428,2279.25919178412,2426.48755458297,118.156603768191,144.105505177657,3439.84216626749,3662.03819041935
34.7087777678271,135.507216915274,75.2819251048446,249.220233337308,4248.52359125918,-0,113.614959310851,376.121447885727,6411.84234170227,-0
34.7087888014381,135.509946643323,67.8008077855329,0,0,-0,102.324508931832,0,0,-0
34.7087997701331,135.512676375319,59.0446471410546,-0,-0,0,89.1097720085106,-0,-0,0
34.7088106718806,135.515406112231,60.7021644865105,-0,-0,0,91.6112856918912,-0,-0,0
34.7088215103862,135.518135851786,63.2022589530937,-0,-0,0,95.3844109234596,-0,-0,0
34.7088322878745,135.520865592745,57.6159317379304,0,0,-0,86.9535646298247,0,0,-0
34.7088430034919,135.523595335262,53.5610045571717,0,0,-0,80.8338966483172,0,0,-0
34.7088536196921,135.526325084908,54.7731936085358,0,0,-0,82.6633239584715,0,0,-0
34.7088641366474,135.529054844553,64.1602415633967,0,0,-0,96.8301916356092,0,0,-0
34.7088745924734,135.531784605594,80.7628120423415,0,0,-0,121.886675868628,0,0,-0
34.7088849871701,135.534514368023,109.035589859173,0,0,-0,164.555756086627,0,0,-0
34.7088953244199,135.537244121589,128.919094371236,-0,-0,0,194.563803210143,-0,-0,0
34.7089056084076,135.539973853414,131.143755188686,0,0,-0,197.921245888489,0,0,-0
34.7089158354039,135.542703573719,163.61206917512,0,0,-0,246.922200198879,0,0,-0
34.708926001249,135.545433295453,299.794107028968,0,0,-0,452.447187346663,0,0,-0
34.7089361059433,135.548163018607,0,0,0,-0,0,0,0,-0
34.7089461528155,135.550892740549,0,0,0,-0,0,0,0,-0
34.7089561426267,135.553622460407,0,0,0,-0,0,0,0,-0
34.7089660718821,135.556352181137,0,0,0,-0,0,0,0,-0
34.7089759400158,135.55908190322,,0,0,-0,,0,0,-0
34.7089857468391,135.561811628435,,0,0,-0,,0,0,-0
34.7089954919607,135.564541361234,,0,0,-0,,0,0,-0
34.7090051756529,135.567271099725,,0,0,-0,,0,0,-0
34.7090147982261,135.570000839524,,-0,-0,0,,-0,-0,0
34.7090433261384,135.578190045541,,0,0,-0,,0,0,-0
34.7090527265336,135.5809197731,,0,0,-0,,0,0,-0
34.70906206581,135.583649501912,,209.663711952256,3785.31753498865,-0,,316.423020123919,5712.77497377269,-0
34.7090713434722,135.586379231545,,102.843001915382,1856.7515326153,3909.65509774584,,155.209945305582,2802.19653701273,5900.42436124245
34.7090805560512,135.589108958956,,67.3934089150726,1216.73631613932,2415.97787798251,,101.709665381721,1836.29001061913,3646.17705937538
34.7090897043555,135.591838684605,0,49.688191936645,983.921966162415,1892.21346064776,0,74.9890746982025,1484.92820813108,2855.71543288157
34.7090987915331,135.594568411455,0,24.8498649363295,1077.72367564903,1805.65192294688,0,37.5032438356113,1626.49309760181,2725.07736046149
34.7091078175839,135.597298139497,0,24.1112072907469,1164.1642761103,1698.22250579236,0,36.3884668392655,1756.94865237853,2562.9456290824
34.7091167819471,135.600027867362,0,,,,0,,,
34.706191967018,135.430801567449,87.4040323540464,28.2948801051092,1337.73126801951,1643.86158235254,131.909559508199,42.7024368381954,2018.89475293332,2480.90450040359
34.7062046635388,135.433531113024,87.4040323540464,28.1559480998851,1333.12587360325,1635.22956847925,131.909559508199,42.4927616193627,2011.94432361731,2467.87712492642
34.706217298418,135.436260660151,87.6560624358055,27.99158199393,1328.27537488897,1622.12795599723,132.289921559838,42.2447014320845,2004.62398459447,2448.10426222429
34.7062298665737,135.438990206822,87.6560624358055,27.7535010045722,1318.51711921649,1614.9151781794,132.289921559838,41.8853912539654,1989.89689280411,2437.21878796004
34.7062423680238,135.441719753046,87.6560624358055,27.8806434963485,1324.24794293014,1608.85481959749,132.289921559838,42.0772738208594,1998.54581221123,2428.07253681498
34.7062548083203,135.444449301021,87.6560624358055,28.0631413074108,1331.16764744735,1601.72825216367,132.289921559838,42.3526982517476,2008.98898228254,2417.31717066445
34.7062671874635,135.447178850739,87.6560624358055,27.8161802819505,1322.97319023529,1594.35130928334,132.289921559838,41.9799863847228,1996.62196428418,2406.18393962632
34.7062795030707,135.449908408005,87.6560624358055,27.2038335449243,1306.88812084358,1586.5876196199,132.289921559838,41.0558369356424,1972.34648910331,2394.4670330251
34.7062917528402,135.452637978433,83.4682110179499,26.4892695693597,1277.32269436368,1570.37610162494,125.969645241493,39.9774219390053,1927.72655248712,2370.00072248908
34.7063039391231,135.455367556222,80.3784305995171,26.3683190037115,1273.68185565771,1563.59359614715,121.306570060687,39.7948841840847,1922.23182396019,2359.76461225662
34.7063160642574,135.458097135717,77.7471162474101,25.9320099716073,1258.03005391653,1563.6211333478,117.335408687856,39.1364096185041,1898.61023331291,2359.80617120888
34.7063281282432,135.460826716909,76.2264855886092,25.9129172532874,1258.11089515116,1561.94455208602,115.040483442707,39.107595020418,1898.7322383436,2357.27588639518
34.7063401241826,135.463556321062,75.0966463753393,26.2815051868047,1270.1243836174,1560.56897282891,113.335337937134,39.6638653736363,1916.86291182694,2355.19987171958
34.7063520522916,135.466285949641,72.4824092816818,26.8600310738566,1290.02561393131,1560.06201505478,109.389949444329,40.5369726304731,1946.89771060769,2354.43477456246
34.7063639187534,135.469015581517,72.4824092816818,26.6077517754195,1280.63520592918,1557.28203103501,109.389949444329,40.1562344627524,1932.72577197052,2350.23924195818
34.7063757240763,135.471745214995,71.5610227230164,26.1476321941171,1267.34583969659,1545.57890166418,107.999399239528,39.4618251814409,1912.66955261002,2332.57696026938
34.7063874726945,135.474474845202,70.6627672076647,25.8546582566521,1259.98804060898,1538.81969538786,106.64375824489,39.0196709467044,1901.56521325112,2322.37601303021
34.7063991732828,135.477204462683,71.7026506328922,25.8150800134828,1256.53936755111,1537.11820862009,108.213143098966,38.9599397365764,1896.36049978768,2319.80814099959
34.7064108217666,135.479934071929,76.4463848614277,25.8623705641204,1256.76326184913,1533.88234229172,115.37235390031,39.0313103076531,1896.69839950962,2314.92459397657
34.7064224091561,135.482663682668,82.4633177929954,26.6249679400188,1286.35732361915,1542.52257547093,124.453067355022,40.1822169789769,1941.36155230705,2327.96437397323
34.7064339354513,135.485393294891,81.5692156368535,26.997952318908,1297.09305534485,1543.25831392785,123.103694581301,40.7451224170626,1957.56384417843,2329.07474535028
34.7064454067593,135.488122910428,79.6102628604097,27.256712928584,1304.43110182568,1533.92962887974,120.147256635837,41.135642134759,1968.63837304017,2314.99595856729
34.7064568246107,135.490852530154,74.7505175166004,27.7983887090161,1322.28210427178,1529.88445708184,112.812962663824,41.9531354662295,1995.57898214053,2308.89101334193
34.7064681831084,135.493582152012,71.0175649874862,28.8456130516367,1357.58195126698,1526.66491569873,107.179216593781,43.5335991819284,2048.85326643191,2304.03210381309
34.7064794804929,135.496311775353,67.5520495468052,29.6811715239361,1386.75433772164,1483.21476322502,101.949084723007,44.7946182339773,2092.88002976761,2238.45743501344
34.7064907200265,135.499041402462,65.0038670132484,30.8707460193212,1421.20699438441,1446.82257073427,98.1033853142382,46.5899158130732,2144.8757402843,2183.53459047525
34.7065019159226,135.501771043263,63.5237345759452,35.7788734022872,1609.87274357538,1443.69019074562,95.8695797041309,53.9972276230666,2429.60878062342,2178.80722431848
34.7065130645974,135.504500694678,62.6763705132083,91.5025505976333,1717.4318381821,2382.02516132785,94.5907437368619,138.095014819436,2591.93622031409,3594.93585485198
34.7065241522153,135.507230347576,59.2234147069446,224.240351638203,3822.82657886051,-0,89.3795667792528,338.421983653362,5769.38336267022,-0
34.706535178776,135.509960001949,54.4187937420363,0,0,-0,82.1284661376064,0,0,-0
34.7065461395719,135.51268966121,54.5339832056572,0,0,-0,82.3023092772989,0,0,-0
34.706557031696,135.51541932733,52.9288869951749,-0,-0,0,79.8799092072957,-0,-0,0
34.7065678598054,135.518148996973,54.3307086002885,-0,-0,0,81.9955286525244,-0,-0,0
34.7065786268713,135.520878668041,51.0667062185723,-0,-0,0,77.0695188929076,-0,-0,0
34.7065893319646,135.523608340726,48.3724646800227,-0,-0,0,73.0033882466787,-0,-0,0
34.7065999417824,135.526338020974,49.4938496462673,-0,-0,0,74.6957746612694,-0,-0,0
34.7066104574818,135.52906770935,60.5801563426412,0,0,-0,91.4271518472532,0,0,-0
34.706620912103,135.531797399098,89.6200544007587,0,0,-0,135.253964613655,0,0,-0
34.7066313056459,135.534527090207,128.591888547958,0,0,-0,194.069986450726,0,0,-0
34.7066416430698,135.537256769587,139.445515838245,0,0,-0,210.450205490604,0,0,-0
34.7066519295235,135.539986422031,169.44884310333,0,0,-0,255.731018935071,0,0,-0
34.7066621598714,135.542716060847,0,0,0,-0,0,0,0,-0
34.7066723290536,135.545445701119,0,0,0,-0,0,0,0,-0
34.7066824370706,135.548175342837,0,0,0,-0,0,0,0,-0
34.7066924854556,135.55090498534,0,0,0,-0,0,0,0,-0
34.7067024752205,135.553634627682,0,0,0,-0,0,0,0,-0
34.7067124042143,135.556364271157,0,0,0,-0,0,0,0,-0
34.7067222720849,135.559093915983,0,0,0,-0,0,0,0,-0
34.7067320786815,135.561823563989,0,0,0,-0,0,0,0,-0
34.7067418236277,135.564553219777,,0,0,-0,,0,0,-0
34.7067515070268,135.567282881587,,0,0,-0,,0,0,-0
34.7067611292946,135.570012544715,,-0,-0,0,,-0,-0,0
34.7067896549154,135.578201523425,,0,0,-0,,0,0,-0
34.7067990541418,135.580931176054,,401.063162600796,0,-0,,605.281743745396,0,-0
34.7068083922704,135.583660829918,,156.685748372712,2828.8410296442,-0,,236.469044875824,4269.26726478211,-0
34.7068176688894,135.586390484655,,77.2978220467955,1395.55289985897,2779.98125112663,,116.657336996008,2106.1587587299,4195.52842587118
34.706826881181,135.589120137885,,58.0869219252449,1113.57765465123,1873.27701410664,,87.6643797543453,1680.60367407541,2827.13667908024
34.7068360296063,135.591849790281,0,50.5551940823506,1201.19009421194,1717.6782960376,0,76.2975483241038,1812.82776029467,2592.3081728005
34.7068451169161,135.594579443871,0,47.3167577445399,1294.47116275279,1761.74697932973,0,71.4101226606563,1953.60690206053,2658.81632402199
34.7068541431102,135.597309098649,0,27.0265273366606,1306.93950260417,1772.54683170427,0,40.7882476356956,1972.42403410006,2675.11538633194
34.7068631073347,135.600038753589,0,,,,0,,,
34.7039383403342,135.430817051699,86.2141873305087,28.6578415059155,1343.2133127372,1650.1757589749,130.113853649891,43.2502156672647,2027.16821680494,2490.43381197515
34.7039510408562,135.433546522757,87.4543223611546,28.2741106163107,1332.76939256659,1641.94717148748,131.985456838181,42.6710916697309,2011.40632490888,2478.0152848019
34.7039636796526,135.436275995168,86.9540115924981,28.1245762991433,1329.49129596523,1632.4646297192,131.230391295628,42.445415515237,2006.45904425072,2463.70429852377
34.7039762510683,135.439005465068,87.6560624358055,28.1555616244081,1331.17210947105,1627.04099952456,132.289921559838,42.492178353253,2008.99571633777,2455.51899344526
34.7039887552231,135.441734932672,87.6560624358055,28.4093646169099,1339.02601270348,1624.01941490833,132.289921559838,42.8752160694896,2020.84877263171,2450.95883889621
34.7040011982294,135.444464402028,87.6560624358055,28.4553425251483,1339.28933929274,1618.15456700855,132.289921559838,42.9446056097601,2021.24618329412,2442.10765111682
34.7040135800875,135.447193873125,87.6560624358055,28.4049700750134,1339.49591102496,1609.03770533297,132.289921559838,42.8685838573343,2021.55793991987,2428.34854669871
34.7040258983053,135.449923351792,87.6560624358055,28.2105407665138,1336.62800053055,1601.43527239294,132.289921559838,42.575152493255,2017.22970928981,2416.87500762619
34.7040381505263,135.452652843538,83.4682110179499,27.5504288895657,1312.71953887214,1576.06079350072,125.969645241493,41.5789162262413,1981.14722475288,2378.58002004639
34.7040503392115,135.455382342541,81.8941876420726,27.2692599081363,1302.16784986449,1566.27155455153,123.594140077995,41.1545779492899,1965.22268887531,2363.80616850969
34.7040624667532,135.45811184325,78.2272837178007,27.0112963248878,1293.86538873285,1563.60499405575,118.060074104353,40.7652610983506,1952.6926721105,2359.78181390124
34.7040745331515,135.460841345657,74.3618455301794,27.1106410259667,1297.9287381869,1561.31475716595,112.22638159724,40.9151914322935,1958.82505092845,2356.32540426926
34.7040865310848,135.463570873745,71.0924285611257,27.7025229095872,1320.22267333323,1559.70726349983,107.292200179962,41.8084554665317,1992.47090324959,2353.89938597583
34.704098460791,135.466300429046,67.8854900686408,28.1153074432101,1333.94683819767,1558.80275034833,102.452310846252,42.4314270221395,2013.18331769008,2352.5343010001
34.7041103288606,135.469029987713,68.3445483845302,27.6194446979021,1312.90923511871,1555.56927412741,103.145118473162,41.6830744055788,1981.43351301272,2347.65436111068
34.7041221357965,135.471759547981,66.5757085090193,27.1325413215626,1296.31172192461,1547.17766763314,100.47559759941,40.9482432065349,1956.38466119892,2334.98980678277
34.7041338853469,135.474489106148,64.8556710332962,26.0735097923509,1260.53205224929,1530.96398489163,97.8797289689886,39.3499601667118,1902.38623184611,2310.52022922627
34.7041455847496,135.477218655107,64.9436857037587,25.8573790833813,1259.05340909075,1526.8487204947,98.0125600992954,39.023777199536,1900.15467384518,2304.30950073654
34.7041572305957,135.479948198199,66.7307405287108,25.9755114534543,1256.73406509051,1526.03649724653,100.709570848428,39.202061753238,1896.65433596397,2303.08369904292
34.7041688153526,135.482677742784,65.2329771944875,26.7197066066342,1288.82303620272,1540.10420744272,98.4491568109544,40.3251959176487,1945.08278863921,2324.31458971571
34.7041803390201,135.485407288853,64.1522254706307,27.2034642789228,1305.11306531997,1536.24481731687,96.818093803996,41.0552796419536,1969.66758761654,2318.49002490148
34.7041918084434,135.488136837044,61.7812530256964,27.5966320092631,1315.96270440039,1522.01871796028,93.2398386320779,41.6486456540839,1986.04178767775,2297.0200944062
34.7042032253127,135.490866387869,60.19927131094,28.472294285161,1343.78471758107,1524.13776971314,90.8523227987322,42.9701890884159,2028.03057703278,2300.21815261663
34.704214583002,135.493595940455,58.7811871034871,29.6602127396226,1384.33090808157,1527.44793568949,88.7121599468294,44.7629873820342,2089.22260656057,2305.21383215314
34.7042258795834,135.496325494523,57.8127983526267,30.6530371960916,1416.92434984223,1488.22211735549,87.2506743595139,46.2613511667999,2138.4124028401,2246.01449914265
34.7042371178569,135.499055052078,56.1183111649147,32.5469476054021,1487.06117633936,1448.8081143626,84.6933660465751,49.1196276228355,2244.26241501188,2186.53115914998
34.704248309622,135.501784621508,55.3393372601069,37.0264747843112,1647.65701611533,1426.69603772353,83.5177440313877,55.880098977079,2486.63254271821,2153.15976642685
34.7042594517666,135.504514200039,55.0235661992126,93.1088273003917,1749.84554250933,2271.54816070201,83.0411845360627,140.519196480196,2640.85475810551,3428.20473163204
34.7042705328595,135.507243780054,53.6831284204334,227.598115338851,3901.23581107409,-0,81.0182051358598,343.489497345305,5887.71803218265,-0
34.7042815529002,135.509973361543,53.6831284204334,0,0,-0,81.0182051358598,0,0,-0
34.7042925066416,135.5127029484,54.3023326381507,0,0,-0,81.9527038472447,0,0,-0
34.7043033908981,135.515432542852,53.0705577502676,0,0,-0,80.0937177284378,0,0,-0
34.7043142108628,135.518162141087,51.8476743907088,-0,-0,0,78.248150642518,-0,-0,0
34.7043249697889,135.520891740747,48.5385036359757,0,0,-0,73.253973087573,0,0,-0
34.70433566664,135.523621342083,44.9558155172099,0,0,-0,67.8470050235901,0,0,-0
34.7043462699467,135.526350951973,49.1100524276856,0,0,-0,74.1165505605035,0,0,-0
34.7043567809681,135.529080570909,58.8218313713958,0,0,-0,88.7734999941015,0,0,-0
34.7043672309165,135.531810191217,94.2316257059434,0,0,-0,142.213716047587,0,0,-0
34.7043776197915,135.534539812886,114.713669632971,0,0,-0,173.125074705478,0,0,-0
34.7043879547575,135.537269419499,327.57675056829,0,0,-0,494.376560311979,0,0,-0
34.7043982434976,135.53999899214,0,0,0,-0,0,0,0,-0
34.7044084787071,135.542728547407,0,0,0,-0,0,0,0,-0
34.704418652756,135.545458104129,0,0,0,-0,0,0,0,-0
34.7044287656448,135.548187662298,0,0,0,-0,0,0,0,-0
34.7044388169098,135.550917224039,0,0,0,-0,0,0,0,-0
34.7044488072711,135.553646788811,0,0,0,-0,0,0,0,-0
34.7044587365585,135.556376355135,0,0,0,-0,0,0,0,-0
34.7044686047278,135.559105922809,0,-0,-0,0,0,-0,-0,0
34.7044784117697,135.56183549362,0,-0,-0,0,0,-0,-0,0
34.704488157658,135.564565071967,,0,0,-0,,0,0,-0
34.7044978423553,135.567294656133,,0,0,-0,,0,0,-0
34.7045074659264,135.570024241616,,-0,-0,0,,-0,-0,0
34.7045170283715,135.572753828408,,-0,-0,0,,-0,-0,0
34.7045265357081,135.575483412792,,0,0,-0,,0,0,-0
34.7045359908048,135.578212992696,,386.75596117315,0,-0,,583.689414566907,0,-0
34.7045453874171,135.58094257211,,231.149195501697,4173.22146395241,-0,,348.848762901404,6298.19689336837,-0
34.7045547229367,135.583672152759,,119.690502229155,2160.92023097821,2562.47570876847,,180.63607594681,3261.24582726411,3867.2705696794
34.7045639970794,135.586401734302,,84.0647649473404,1517.72486457899,1910.43081826589,,126.869960294808,2290.53984065973,2883.20894266699
34.7045732079668,135.589131314587,,62.1584853448247,1252.87989746421,1768.36707498042,,93.8091550321143,1890.83765290985,2668.80732646966
34.704582355931,135.59186089426,0,53.9471798169289,1327.03425344649,1730.43796401917,0,81.4167096723342,2002.75089272028,2611.56497523385
34.7045914427848,135.594590475128,0,52.0850837623988,1442.16494405786,1770.60507848264,0,78.6064472199102,2176.50533259443,2672.18490583532
34.704600468528,135.597320057182,0,28.2252732849887,1390.19008065958,1782.28536906973,0,42.5973867079718,2098.06522918372,2689.81271939008
34.7046094318921,135.600049639981,0,,,,0,,,
34.7016591180367,135.425373745347,85.8732272676196,30.5984454951182,1405.83267793392,1695.81619626458,129.599279087434,46.1789617502679,2121.67292851347,2559.31404343011
34.7016719472718,135.428103139416,87.6055402096177,30.4843368313439,1404.82359517515,1687.43902601627,132.213673766431,46.0067497462087,2120.15002781161,2546.6712761845
