右上経度,右上緯度,左下経度,左下緯度,kW単価(φ300mm)_Dg1
34.726,135.5194,34.7232,135.5167,135.0151407
34.726,135.5221,34.7232,135.5194,135.0946549
34.726,135.5249,34.7232,135.5221,134.0682197
34.726,135.5276,34.7232,135.5249,132.9801298
34.726,135.5303,34.7232,135.5276,133.9116894
34.726,135.5331,34.7233,135.5303,132.5957942
34.7261,135.5358,34.7233,135.5331,134.6980176
34.7261,135.5385,34.7233,135.5358,135.7341562
34.7261,135.5413,34.7233,135.5385,136.8679737
34.7261,135.544,34.7233,135.5412,156.154339
34.7261,135.5467,34.7233,135.544,190.6822311
34.7261,135.5495,34.7233,135.5467,268.6074051
34.7261,135.5522,34.7233,135.5494,458.781448
34.7235,135.4512,34.7207,135.4484,132.2899216
34.7235,135.4539,34.7207,135.4512,132.2899216
34.7235,135.4566,34.7207,135.4539,132.2899216
34.7235,135.4594,34.7207,135.4566,132.2899216
34.7235,135.4621,34.7207,135.4593,133.6775781
34.7235,135.4648,34.7207,135.4621,135.7341562
34.7235,135.4676,34.7207,135.4648,135.8145198
34.7235,135.4703,34.7207,135.4675,138.6046671
34.7235,135.473,34.7208,135.4703,144.0896507
34.7236,135.4757,34.7208,135.473,148.5691218
34.7236,135.4785,34.7208,135.4757,151.0143015
34.7236,135.4812,34.7208,135.4785,154.1604328
34.7236,135.4839,34.7208,135.4812,153.953506
34.7236,135.4867,34.7208,135.4839,153.953506
34.7236,135.4894,34.7208,135.4867,152.8252658
34.7236,135.4921,34.7208,135.4894,152.6219055
34.7236,135.4949,34.7208,135.4921,150.2231329
34.7237,135.4976,34.7209,135.4948,145.4601928
34.7237,135.5003,34.7209,135.4976,142.8335766
34.7237,135.5031,34.7209,135.5003,141.7742423
34.7237,135.5058,34.7209,135.503,138.5209686
34.7237,135.5085,34.7209,135.5058,136.786359
34.7237,135.5112,34.7209,135.5085,134.2251164
34.7237,135.514,34.7209,135.5112,129.1614437
34.7237,135.5167,34.7209,135.514,129.6725404
34.7237,135.5194,34.7209,135.5167,133.0572645
34.7238,135.5222,34.721,135.5194,131.0804137
34.7238,135.5249,34.721,135.5221,130.1138536
34.7238,135.5276,34.721,135.5249,131.0804137
34.7238,135.5304,34.721,135.5276,132.9801298
34.7238,135.5331,34.721,135.5303,132.2899216
34.7238,135.5358,34.721,135.5331,133.3667
34.7238,135.5385,34.721,135.5358,134.0682197
34.7238,135.5413,34.721,135.5385,138.1039879
34.7238,135.544,34.721,135.5413,170.9319851
34.7238,135.5467,34.7211,135.544,227.5701627
34.7239,135.5495,34.7211,135.5467,366.4388562
34.7212,135.4539,34.7184,135.4512,132.2899216
34.7212,135.4567,34.7184,135.4539,132.2899216
34.7212,135.4594,34.7184,135.4566,132.2899216
34.7212,135.4621,34.7185,135.4594,132.6724835
34.7213,135.4648,34.7185,135.4621,133.0572645
34.7213,135.4676,34.7185,135.4648,135.8145198
34.7213,135.4703,34.7185,135.4676,138.6046671
34.7213,135.473,34.7185,135.4703,141.5992123
34.7213,135.4758,34.7185,135.473,143.4588643
34.7213,135.4785,34.7185,135.4757,143.9088607
34.7213,135.4812,34.7185,135.4785,143.9088607
34.7213,135.484,34.7185,135.4812,145.2759493
34.7214,135.4867,34.7186,135.4839,143.9088607
34.7214,135.4894,34.7186,135.4867,143.9088607
34.7214,135.4921,34.7186,135.4894,143.6385247
34.7214,135.4949,34.7186,135.4921,140.5580417
34.7214,135.4976,34.7186,135.4949,137.2775129
34.7214,135.5003,34.7186,135.4976,133.5997228
34.7214,135.5031,34.7186,135.5003,129.8193118
34.7214,135.5058,34.7186,135.503,130.727878
34.7214,135.5085,34.7186,135.5058,132.2899216
34.7215,135.5113,34.7187,135.5085,130.1138536
34.7215,135.514,34.7187,135.5112,129.4096137
34.7215,135.5167,34.7187,135.514,128.1062902
34.7215,135.5194,34.7187,135.5167,133.1041259
34.7215,135.5222,34.7187,135.5194,130.6655299
34.7215,135.5249,34.7187,135.5222,129.0887586
34.7215,135.5276,34.7187,135.5249,130.040093
34.7215,135.5304,34.7187,135.5276,132.2899216
34.7215,135.5331,34.7187,135.5303,132.2899216
34.7216,135.5358,34.7188,135.5331,132.2899216
34.7216,135.5386,34.7188,135.5358,135.493635
34.7216,135.5413,34.7188,135.5385,144.6347566
34.7216,135.544,34.7188,135.5413,185.4411673
34.7216,135.5467,34.7188,135.544,232.8839837
34.7216,135.5495,34.7188,135.5467,391.4517474
34.719,135.4539,34.7162,135.4512,132.2899216
34.719,135.4567,34.7162,135.4539,132.2899216
34.719,135.4594,34.7162,135.4566,132.2899216
34.719,135.4621,34.7162,135.4594,133.6775781
34.719,135.4649,34.7162,135.4621,134.6189695
34.719,135.4676,34.7162,135.4648,132.3662573
34.719,135.4703,34.7162,135.4676,135.0946549
34.719,135.473,34.7162,135.4703,135.3337605
34.7191,135.4758,34.7163,135.473,136.8679737
34.7191,135.4785,34.7163,135.4758,138.9404749
34.7191,135.4812,34.7163,135.4785,138.9404749
34.7191,135.484,34.7163,135.4812,136.949686
34.7191,135.4867,34.7163,135.4839,135.3337605
34.7191,135.4894,34.7163,135.4867,135.3337605
34.7191,135.4922,34.7163,135.4894,134.8563927
34.7191,135.4949,34.7163,135.4921,132.1375138
34.7191,135.4976,34.7163,135.4949,130.727878
34.7192,135.5003,34.7164,135.4976,130.8280868
34.7192,135.5031,34.7164,135.5003,128.7887473
34.7192,135.5058,34.7164,135.5031,124.4819705
34.7192,135.5085,34.7164,135.5058,130.55755
34.7192,135.5113,34.7164,135.5085,130.1102526
34.7192,135.514,34.7164,135.5112,129.3906972
34.7192,135.5167,34.7164,135.514,132.163355
34.7192,135.5195,34.7164,135.5167,139.9524821
34.7192,135.5222,34.7164,135.5194,133.7061179
34.7193,135.5249,34.7165,135.5222,125.4727521
34.7193,135.5276,34.7165,135.5249,127.0159048
34.7193,135.5304,34.7165,135.5276,131.0055534
34.7193,135.5331,34.7165,135.5304,128.5102095
34.7193,135.5358,34.7165,135.5331,133.1344887
34.7193,135.5386,34.7165,135.5358,141.424614
34.7193,135.5413,34.7165,135.5385,151.9143867
34.7193,135.544,34.7165,135.5413,180.4805067
34.7193,135.5468,34.7165,135.544,181.3365407
34.7193,135.5495,34.7166,135.5467,323.5412186
34.7167,135.4512,34.7139,135.4485,132.2899216
34.7167,135.454,34.7139,135.4512,132.2899216
34.7167,135.4567,34.7139,135.4539,132.2899216
34.7167,135.4594,34.7139,135.4567,132.2899216
34.7167,135.4621,34.7139,135.4594,132.2899216
34.7168,135.4649,34.714,135.4621,133.2892063
34.7168,135.4676,34.714,135.4649,132.2899216
34.7168,135.4703,34.714,135.4676,132.2899216
34.7168,135.4731,34.714,135.4703,132.2899216
34.7168,135.4758,34.714,135.473,133.7555242
34.7168,135.4785,34.714,135.4758,134.6980176
34.7168,135.4813,34.714,135.4785,134.7771586
34.7168,135.484,34.714,135.4812,133.6775781
34.7168,135.4867,34.7141,135.484,132.2899216
34.7169,135.4894,34.7141,135.4867,131.4560023
34.7169,135.4922,34.7141,135.4894,129.9922118
34.7169,135.4949,34.7141,135.4922,130.3779945
34.7169,135.4976,34.7141,135.4949,128.2824699
34.7169,135.5004,34.7141,135.4976,127.1166517
34.7169,135.5031,34.7141,135.5003,125.9467997
34.7169,135.5058,34.7141,135.5031,124.8771513
34.7169,135.5086,34.7141,135.5058,117.9666884
34.7169,135.5113,34.7142,135.5085,119.3487668
34.717,135.514,34.7142,135.5113,121.6678331
34.717,135.5167,34.7142,135.514,125.214631
34.717,135.5195,34.7142,135.5167,136.2183414
34.717,135.5222,34.7142,135.5195,128.7672945
34.717,135.5249,34.7142,135.5222,117.3860172
34.717,135.5277,34.7142,135.5249,116.8572206
34.717,135.5304,34.7142,135.5276,120.5416311
34.717,135.5331,34.7142,135.5304,121.1784068
34.717,135.5359,34.7142,135.5331,130.1138536
34.7171,135.5386,34.7143,135.5358,145.4601928
34.7171,135.5413,34.7143,135.5386,158.6381217
34.7171,135.544,34.7143,135.5413,168.793763
34.7171,135.5468,34.7143,135.544,162.4580198
34.7171,135.5495,34.7143,135.5468,340.8480297
34.7144,135.4458,34.7116,135.443,132.2899216
34.7144,135.4485,34.7116,135.4458,132.2899216
34.7144,135.4512,34.7116,135.4485,132.2899216
34.7145,135.454,34.7117,135.4512,132.2899216
34.7145,135.4567,34.7117,135.4539,131.3055089
34.7145,135.4594,34.7117,135.4567,131.0055534
34.7145,135.4622,34.7117,135.4594,133.6775781
34.7145,135.4649,34.7117,135.4621,133.2118025
34.7145,135.4676,34.7117,135.4649,132.2899216
34.7145,135.4703,34.7117,135.4676,132.2899216
34.7145,135.4731,34.7117,135.4703,132.2899216
34.7145,135.4758,34.7118,135.4731,132.2899216
34.7146,135.4785,34.7118,135.4758,130.6325307
34.7146,135.4813,34.7118,135.4785,130.7814846
34.7146,135.484,34.7118,135.4812,129.0161552
34.7146,135.4867,34.7118,135.484,129.0161552
34.7146,135.4895,34.7118,135.4867,126.6652258
34.7146,135.4922,34.7118,135.4894,126.5039213
34.7146,135.4949,34.7118,135.4922,126.3565953
34.7146,135.4976,34.7118,135.4949,127.5860396
34.7146,135.5004,34.7119,135.4976,126.7550032
34.7147,135.5031,34.7119,135.5004,127.4956053
34.7147,135.5058,34.7119,135.5031,125.2139492
34.7147,135.5086,34.7119,135.5058,123.3120923
34.7147,135.5113,34.7119,135.5085,119.4697756
34.7147,135.514,34.7119,135.5113,118.2277139
34.7147,135.5168,34.7119,135.514,123.9506491
34.7147,135.5195,34.7119,135.5167,139.0144632
34.7147,135.5222,34.7119,135.5195,122.5718669
34.7147,135.5249,34.712,135.5222,107.0725462
34.7148,135.5277,34.712,135.5249,104.984313
34.7148,135.5304,34.712,135.5277,111.6256564
34.7148,135.5331,34.712,135.5304,115.6786304
34.7148,135.5359,34.712,135.5331,130.6325307
34.7148,135.5386,34.712,135.5358,151.7134418
34.7148,135.5413,34.712,135.5386,162.9195483
34.7148,135.5441,34.712,135.5413,170.0450141
34.7148,135.5468,34.712,135.544,182.3455676
34.7148,135.5495,34.712,135.5468,338.8341566
34.7121,135.4403,34.7093,135.4376,132.2899216
34.7121,135.4431,34.7094,135.4403,132.2899216
34.7122,135.4458,34.7094,135.443,132.2899216
34.7122,135.4485,34.7094,135.4458,132.2899216
34.7122,135.4513,34.7094,135.4485,132.2899216
34.7122,135.454,34.7094,135.4512,129.9664159
34.7122,135.4567,34.7094,135.454,129.0887586
34.7122,135.4594,34.7094,135.4567,128.9436335
